episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
1023,112468.78,112574.12,105.34,157.891,27.262,5.445,21,0,1,0,59,7,1,5.846,0,18,0,3
1024,112574.12,112679.66,105.54,162.047,30.090,5.279,21,0,1,0,57,15,1,9.744,0,18,1,2
1025,112679.66,112810.46,130.80,274.531,37.748,5.902,26,0,1,0,76,20,6,14.990,0,21,2,3
1026,112810.46,112941.78,131.32,232.891,33.855,6.964,24,0,1,0,74,16,4,10.643,0,22,0,2
1027,112941.78,113063.70,121.92,184.297,25.803,2.175,22,0,1,0,64,15,2,5.396,0,20,1,1
1028,113063.70,113177.86,114.16,163.688,30.623,7.230,21,0,1,0,56,16,1,11.842,0,19,0,2
1029,113177.86,113247.52,69.66,127.484,34.219,9.687,20,0,0,0,50,10,0,9.144,0,17,2,1
1030,113247.52,113402.52,155.00,266.250,55.652,7.230,27,0,2,0,77,15,7,12.892,0,19,1,7
1031,113402.52,113565.52,163.00,214.672,35.539,9.488,24,0,2,0,66,17,4,8.245,0,19,1,4
1032,113565.52,113689.42,123.90,178.078,29.430,7.022,21,0,1,0,69,12,1,4.797,0,19,0,2
1033,113689.42,113810.18,120.76,231.625,32.615,4.831,24,0,1,0,73,16,4,10.343,0,19,0,5
1034,113810.18,113879.78,69.60,138.219,27.471,4.665,20,0,0,0,53,13,0,10.043,0,19,1,0
1035,113879.78,113995.74,115.96,195.563,27.504,3.785,23,0,1,0,67,11,3,9.144,0,15,3,5
1036,113995.74,114155.26,159.52,264.094,35.131,5.794,25,0,2,0,79,17,5,19.337,0,19,2,4
1037,114155.26,114326.52,171.26,309.250,37.516,5.229,27,0,2,0,90,17,7,17.239,0,21,0,6
1038,114326.52,114430.80,104.28,168.859,31.117,5.777,22,0,1,0,62,12,2,7.195,0,17,1,4
1039,114430.80,114607.16,176.36,261.906,37.045,8.575,26,0,2,0,70,22,6,16.189,0,21,2,3
1040,114607.16,114775.60,168.44,296.891,34.217,3.038,27,0,2,0,83,16,7,14.541,0,22,0,5
1041,114775.60,114897.78,122.18,173.656,27.947,4.200,21,0,1,0,64,14,1,7.495,0,19,1,1
1042,114897.78,115013.02,115.24,231.875,31.543,6.201,24,0,1,0,69,22,4,11.542,0,22,0,2
1043,115013.02,115128.04,115.02,185.344,38.717,10.608,23,0,1,0,58,16,3,7.195,0,19,1,3
1044,115128.04,115197.86,69.82,150.953,24.145,2.025,20,0,0,0,56,12,0,8.994,0,20,0,0
1045,115197.86,115318.68,120.82,288.594,35.578,8.102,26,0,1,0,80,18,6,13.941,0,23,1,2
1046,115318.68,115439.82,121.14,212.219,25.367,1.768,23,0,1,0,64,18,3,9.294,0,19,1,3
1047,115439.82,115557.14,117.32,268.859,28.898,2.739,25,0,1,0,84,15,5,11.243,0,22,0,3
1048,115557.14,115677.64,120.50,239.344,30.955,3.735,25,0,1,0,71,16,5,11.093,0,20,2,3
1049,115677.64,115794.98,117.34,169.000,25.104,3.403,21,0,1,0,71,12,1,5.396,0,19,0,2
1050,115794.98,115915.80,120.82,205.813,24.609,1.992,22,0,1,0,77,15,2,6.446,0,21,0,1
1051,115915.80,116037.80,122.00,197.250,32.779,7.828,23,0,1,0,63,15,3,11.992,0,21,1,1
1052,116037.80,116145.74,107.94,216.422,29.113,3.885,23,0,1,0,73,14,3,7.345,0,19,1,3
1053,116145.74,116267.72,121.98,206.375,25.287,3.104,22,0,1,0,66,17,2,14.241,0,22,0,0
1054,116267.72,116397.28,129.56,269.719,29.014,2.374,25,0,1,0,82,20,5,10.943,0,23,0,2
1055,116397.28,116505.90,108.62,198.297,27.463,4.217,22,0,1,0,66,17,2,11.542,0,21,0,1
1056,116505.90,116687.04,181.14,277.813,40.002,5.196,26,0,2,0,76,19,6,15.590,0,21,4,1
1057,116687.04,116809.98,122.94,195.922,34.070,4.798,23,0,1,0,66,13,3,7.495,0,18,1,4
1058,116809.98,116925.82,115.84,160.750,25.033,3.337,21,0,1,0,63,13,1,5.846,0,20,0,1
1059,116925.82,117060.50,134.68,164.250,23.793,1.693,21,0,1,0,60,16,1,5.846,0,19,1,1
1060,117060.50,117223.54,163.04,244.141,31.137,4.399,24,0,2,0,79,17,4,12.292,0,20,0,4
1061,117223.54,117339.62,116.08,184.750,27.609,2.947,22,0,1,0,67,14,2,7.345,0,19,0,3
1062,117339.62,117456.96,117.34,157.828,27.473,3.752,21,0,1,0,59,14,1,4.947,0,19,1,1
1063,117456.96,117576.58,119.62,224.156,29.764,4.499,24,0,1,0,72,12,4,10.793,0,20,1,3
1064,117576.58,117733.72,157.14,291.422,34.297,5.952,27,0,2,0,78,14,7,14.541,0,18,3,6
1065,117733.72,117846.24,112.52,218.547,38.525,11.837,23,0,1,0,71,18,3,7.945,0,20,0,3
1066,117846.24,117916.20,69.96,122.047,25.404,4.640,20,0,0,0,49,13,0,5.996,0,16,1,3
1067,117916.20,118032.04,115.84,239.516,37.971,10.376,24,0,1,0,74,18,4,9.444,0,18,3,3
1068,118032.04,118200.22,168.18,243.344,30.357,3.171,25,0,2,0,73,17,5,10.193,0,21,1,3
1069,118200.22,118321.22,121.00,203.938,34.488,2.366,23,0,1,0,66,18,3,10.193,0,20,2,1
1070,118321.22,118438.80,117.58,157.891,30.348,6.010,21,0,1,0,55,12,1,9.294,0,17,2,2
1071,118438.80,118549.44,110.64,164.641,31.428,3.237,21,0,1,0,58,14,1,8.544,0,19,0,2
1072,118549.44,118664.62,115.18,202.813,31.104,3.403,22,0,1,0,66,16,2,7.945,0,20,0,2
1073,118664.62,118800.58,135.96,210.484,31.301,5.479,23,0,1,0,72,18,3,7.345,0,21,0,2
1074,118800.58,118921.28,120.70,192.000,27.326,4.109,22,0,1,0,67,14,2,12.742,0,17,2,3
1075,118921.28,119034.98,113.70,130.703,43.785,9.762,21,0,1,0,48,13,1,5.546,0,12,4,5
1076,119034.98,119163.88,128.90,246.438,29.803,2.640,25,0,1,0,74,13,5,8.844,0,19,2,4
1077,119163.88,119323.78,159.90,348.141,35.066,5.736,29,0,2,0,96,15,9,17.239,0,25,1,3
1078,119323.78,119441.34,117.56,266.391,36.293,5.943,25,0,1,0,80,18,5,8.095,0,20,2,3
1079,119441.34,119558.80,117.46,204.656,41.346,8.799,23,0,1,0,67,14,3,8.395,0,19,0,4
1080,119558.80,119625.94,67.14,122.641,25.744,2.723,20,0,0,0,49,12,0,7.945,0,19,1,0
1081,119625.94,119761.90,135.96,250.578,30.063,4.848,25,0,2,0,83,12,5,12.742,0,19,1,5
1082,119761.90,119882.48,120.58,163.609,34.648,6.001,21,0,1,0,61,13,1,5.846,0,18,1,2
1083,119882.48,120004.20,121.72,158.031,25.188,4.449,21,0,1,0,55,14,1,8.694,0,19,1,1
1084,120004.20,120125.42,121.22,182.828,35.305,10.949,22,0,1,0,62,18,2,7.195,0,19,1,2
1085,120125.42,120270.74,145.32,206.000,28.688,3.387,24,0,2,0,64,14,4,8.395,0,18,1,5
1086,120270.74,120379.14,108.40,184.078,27.016,4.798,22,0,1,0,65,14,2,9.594,0,20,0,2
1087,120379.14,120448.78,69.64,133.141,28.883,9.438,20,0,0,0,56,12,0,4.947,0,19,1,0
1088,120448.78,120564.44,115.66,223.047,26.953,3.138,23,0,1,0,74,20,3,9.144,0,22,1,0
1089,120564.44,120669.26,104.82,164.703,29.219,5.545,21,0,1,0,59,13,1,7.345,0,19,1,1
1090,120669.26,120738.28,69.02,151.594,23.844,1.959,20,0,0,0,55,13,0,11.542,0,17,2,1
1091,120738.28,120855.84,117.56,184.281,27.000,5.313,22,0,1,0,66,12,2,6.446,0,20,0,2
1092,120855.84,120967.76,111.92,216.625,26.969,3.154,24,0,1,0,70,14,4,11.692,0,17,2,5
1093,120967.76,121096.44,128.68,143.844,29.969,1.029,21,0,1,0,56,12,1,7.795,0,20,0,1
1094,121096.44,121205.60,109.16,171.094,25.266,2.407,22,0,1,0,58,16,2,6.296,0,19,0,3
1095,121205.60,121323.22,117.62,158.328,37.125,10.227,21,0,1,0,60,13,1,5.996,0,17,1,3
1096,121323.22,121434.86,111.64,237.688,28.672,4.964,24,0,1,0,79,12,4,8.694,0,23,0,1
1097,121434.86,121555.00,120.14,187.766,38.258,11.430,22,0,1,0,66,12,2,10.943,0,19,0,3
1098,121555.00,121673.80,118.80,274.109,32.406,4.682,26,0,1,0,84,11,6,9.144,0,21,0,5
1099,121673.80,121793.52,119.72,221.375,32.977,8.475,24,0,1,0,67,17,4,9.144,0,21,1,2
1100,121793.52,121925.12,131.60,198.406,35.203,11.372,23,0,1,0,65,15,3,8.245,0,20,2,1
1101,121925.12,122042.24,117.12,191.625,28.734,4.499,23,0,1,0,62,13,3,7.795,0,19,3,1
1102,122042.24,122156.70,114.46,165.859,25.313,2.457,22,0,1,0,57,12,2,5.996,0,14,4,4
1103,122156.70,122272.88,116.18,171.438,29.977,5.819,22,0,1,0,63,8,2,8.544,0,15,1,6
1104,122272.88,122383.32,110.44,162.516,24.703,1.810,22,0,1,0,61,10,2,7.345,0,16,2,4
1105,122383.32,122494.40,111.08,207.594,30.539,7.479,23,0,1,0,69,14,3,8.994,0,20,0,3
1106,122494.40,122636.30,141.90,261.891,28.234,2.374,25,0,2,0,82,17,5,11.542,0,24,0,1
1107,122636.30,122756.92,120.62,188.609,25.500,0.531,22,0,1,0,65,13,2,9.594,0,20,0,2
1108,122756.92,122923.38,166.46,339.219,37.180,6.035,29,0,2,0,86,21,9,15.140,0,22,3,4
1109,122923.38,123040.62,117.24,178.828,27.453,5.263,22,0,1,0,59,17,2,9.594,0,17,3,2
1110,123040.62,123164.22,123.60,211.359,32.805,7.761,24,0,1,0,57,23,4,10.193,0,16,3,5
1111,123164.22,123292.52,128.30,215.156,29.984,4.233,24,0,1,0,67,16,4,7.645,0,19,2,3
1112,123292.52,123412.88,120.36,252.781,38.594,10.725,24,0,1,0,79,16,4,12.442,0,22,2,0
1113,123412.88,123479.64,66.76,125.031,28.109,5.429,20,0,0,0,46,14,0,5.396,0,15,2,3
1114,123479.64,123586.42,106.78,157.797,25.656,2.822,21,0,1,0,58,10,1,5.247,0,19,1,1
1115,123586.42,123755.86,169.44,303.203,34.125,4.383,27,0,2,0,81,22,7,12.892,0,22,2,3
1116,123755.86,123877.32,121.46,243.141,44.887,8.907,25,0,1,0,68,15,5,11.542,0,19,1,5
1117,123877.32,123997.34,120.02,154.141,27.625,5.977,21,0,1,0,52,16,1,6.746,0,17,2,2
1118,123997.34,124124.98,127.64,182.938,26.148,3.345,22,0,1,0,63,16,2,8.095,0,20,2,0
1119,124124.98,124229.20,104.22,206.766,36.719,10.326,23,0,1,0,70,10,3,9.594,0,19,0,4
1120,124229.20,124393.78,164.58,291.094,41.578,14.427,27,0,2,0,72,22,7,13.341,0,23,1,3
1121,124393.78,124504.70,110.92,206.281,28.109,5.429,23,0,1,0,65,15,3,10.493,0,20,0,3
1122,124504.70,124656.84,152.14,235.766,44.797,11.472,25,0,2,0,67,17,5,13.042,0,22,0,3
1123,124656.84,124766.44,109.60,149.781,29.664,7.612,21,0,1,0,53,15,1,5.396,0,17,2,2
1124,124766.44,124895.46,129.02,183.625,30.672,6.558,22,0,1,0,64,16,2,9.894,0,20,1,1
1125,124895.46,125020.56,125.10,171.547,25.258,4.524,21,0,1,0,65,12,1,9.594,0,18,1,2
1126,125020.56,125138.44,117.88,174.547,25.078,3.802,21,0,1,0,68,17,1,8.245,0,21,0,0
1127,125138.44,125253.82,115.38,198.703,32.242,7.164,23,0,1,0,60,16,3,10.043,0,20,0,3
1128,125253.82,125418.38,164.56,289.188,46.438,14.809,26,0,2,0,89,20,6,12.892,0,24,0,2
1129,125418.38,125535.96,117.58,190.188,30.617,3.843,23,0,1,0,59,17,3,10.193,0,17,2,4
1130,125535.96,125661.98,126.02,260.813,33.086,5.935,25,0,1,0,83,13,5,11.542,0,21,1,3
1131,125661.98,125804.32,142.34,231.234,30.781,5.080,25,0,2,0,65,18,5,14.541,0,18,2,5
1132,125804.32,125922.70,118.38,216.750,28.563,5.379,23,0,1,0,68,20,3,8.844,0,23,0,0
1133,125922.70,126050.76,128.06,208.375,26.977,3.163,23,0,1,0,72,14,3,9.894,0,17,2,4
1134,126050.76,126170.52,119.76,195.906,45.961,7.396,23,0,1,0,64,16,3,9.894,0,20,0,3
1135,126170.52,126286.68,116.16,269.172,33.516,4.798,25,0,1,0,79,19,5,14.091,0,24,0,1
1136,126286.68,126407.80,121.12,185.281,32.352,3.561,22,0,1,0,67,10,2,7.213,0,18,1,3
1137,126407.80,126523.44,115.64,194.578,30.031,7.471,23,0,1,0,64,14,3,10.377,0,18,0,5
1138,126523.44,126590.82,67.38,113.781,25.531,5.877,20,0,0,0,48,12,0,1.805,0,15,1,4
1139,126590.82,126760.78,169.96,241.250,30.672,2.839,24,0,2,0,79,18,4,11.730,0,20,0,4
1140,126760.78,126830.02,69.24,131.531,25.828,3.005,20,0,0,0,50,12,0,9.475,0,17,1,2
1141,126830.02,126943.04,113.02,228.609,27.586,4.341,23,0,1,0,77,16,3,12.332,0,21,0,2
1142,126943.04,127055.88,112.84,239.813,29.656,3.354,25,0,1,0,76,12,5,7.670,0,21,0,4
1143,127055.88,127172.22,116.34,195.453,34.148,10.783,23,0,1,0,65,15,3,8.422,0,16,1,6
1144,127172.22,127334.98,162.76,270.734,34.828,6.724,27,0,2,0,75,16,7,11.881,0,19,2,6
1145,127334.98,127450.30,115.32,147.156,30.023,4.806,21,0,1,0,56,11,1,4.211,0,19,0,2
1146,127450.30,127573.02,122.72,215.953,32.063,5.910,23,0,1,0,65,18,3,9.775,0,17,3,3
1147,127573.02,127675.32,102.30,183.797,32.422,6.823,22,0,1,0,61,13,2,11.129,0,19,1,2
1148,127675.32,127791.28,115.96,216.656,42.281,5.080,23,0,1,0,70,15,3,13.084,0,20,0,3
1149,127791.28,127900.82,109.54,222.078,35.063,10.691,24,0,1,0,72,11,4,9.625,0,19,1,4
1150,127900.82,128030.58,129.76,175.875,28.117,5.437,21,0,1,0,71,15,1,6.316,0,18,1,2
1151,128030.58,128145.24,114.66,162.781,28.383,6.250,21,0,1,0,58,17,1,7.219,0,20,0,1
1152,128145.24,128300.74,155.50,219.875,28.414,4.690,24,0,2,0,71,14,4,15.490,0,20,3,1
1153,128300.74,128478.60,177.86,279.453,51.961,9.521,27,0,2,0,73,19,7,13.986,0,21,2,4
1154,128478.60,128632.76,154.16,233.578,30.000,2.656,24,0,2,0,71,17,4,9.625,0,20,1,3
1155,128632.76,128757.30,124.54,244.281,33.594,8.600,25,0,1,0,70,14,5,11.730,0,20,2,3
1156,128757.30,128877.02,119.72,233.578,29.375,5.711,24,0,1,0,74,18,4,8.572,0,21,0,3
1157,128877.02,128946.78,69.76,113.781,25.938,3.652,20,0,0,0,44,11,0,1.955,0,15,3,2
1158,128946.78,129068.16,121.38,246.594,30.141,3.868,24,0,1,0,73,24,4,15.791,0,21,1,2
1159,129068.16,129183.14,114.98,221.078,31.469,5.811,24,0,1,0,70,12,4,11.129,0,18,0,6
1160,129183.14,129296.22,113.08,232.875,30.633,5.454,24,0,1,0,66,19,4,15.189,0,21,2,1
1161,129296.22,129437.68,141.46,252.203,53.656,2.822,27,0,3,0,64,17,7,14.438,0,15,7,5
1162,129437.68,129504.12,66.44,151.203,56.148,11.845,20,0,0,0,54,18,0,13.535,0,19,0,1
1163,129504.12,129622.62,118.50,165.672,44.484,6.358,22,0,1,0,55,14,2,8.121,0,19,1,2
1164,129622.62,129691.88,69.26,139.734,23.641,2.806,20,0,0,0,57,8,0,7.520,0,18,0,2
1165,129691.88,129804.76,112.88,173.875,31.453,8.981,22,0,1,0,63,14,2,5.264,0,17,0,5
1166,129804.76,129920.86,116.10,311.031,39.281,3.486,27,0,1,0,90,14,7,12.633,0,23,1,3
1167,129920.86,130041.06,120.20,193.391,30.250,6.109,22,0,1,0,66,14,2,8.873,0,20,1,1
1168,130041.06,130148.00,106.94,142.578,25.234,0.780,21,0,1,0,54,10,1,6.166,0,19,0,2
1169,130148.00,130261.42,113.42,202.031,37.484,10.077,23,0,1,0,67,14,3,6.166,0,21,1,1
1170,130261.42,130388.66,127.24,254.422,33.109,5.429,25,0,1,0,77,19,5,12.182,0,22,1,2
1171,130388.66,130509.02,120.36,196.000,36.496,11.654,23,0,1,0,66,14,3,6.016,0,19,0,4
1172,130509.02,130628.38,119.36,204.625,30.867,7.828,23,0,1,0,62,17,3,12.182,0,21,1,1
1173,130628.38,130743.54,115.16,190.250,32.609,5.429,22,0,1,0,69,12,2,8.121,0,21,0,1
1174,130743.54,130828.34,84.80,146.578,23.250,1.328,21,0,1,0,54,11,1,8.271,0,18,3,0
1175,130828.34,130952.14,123.80,194.125,24.680,2.316,22,0,1,0,69,15,2,8.121,0,19,0,3
1176,130952.14,131062.42,110.28,184.406,29.289,4.557,23,0,1,0,59,14,3,9.775,0,18,2,3
1177,131062.42,131176.80,114.38,185.203,28.695,6.051,22,0,1,0,60,18,2,9.174,0,18,2,2
1178,131176.80,131295.44,118.64,210.688,28.484,4.765,23,0,1,0,67,13,3,12.332,0,21,1,1
1179,131295.44,131417.00,121.56,182.891,31.805,7.230,22,0,1,0,60,14,2,12.633,0,17,3,2
1180,131417.00,131534.32,117.32,186.188,27.773,4.541,22,0,1,0,64,15,2,8.572,0,21,0,1
1181,131534.32,131661.74,127.42,145.313,23.578,2.208,21,0,1,0,58,11,1,5.113,0,15,2,4
1182,131661.74,131780.08,118.34,310.453,32.531,5.877,27,0,1,0,84,20,7,12.482,0,24,1,2
1183,131780.08,131877.34,97.26,170.406,32.086,4.341,21,0,1,0,66,12,1,9.174,0,19,0,2
1184,131877.34,132017.14,139.80,209.422,36.203,7.653,23,0,2,0,72,18,3,8.723,0,20,0,3
1185,132017.14,132135.72,118.58,249.797,33.375,6.242,24,0,1,0,79,15,4,14.137,0,22,0,2
1186,132135.72,132261.98,126.26,172.500,27.281,1.893,21,0,1,0,70,12,1,3.459,0,19,0,2
1187,132261.98,132380.02,118.04,276.094,45.445,7.379,26,0,1,0,79,16,6,11.730,0,22,3,1
1188,132380.02,132496.08,116.06,167.016,23.250,1.328,21,0,1,0,65,11,1,4.361,0,19,1,1
1189,132496.08,132616.14,120.06,190.297,23.781,1.893,22,0,1,0,70,16,2,8.271,0,19,0,3
1190,132616.14,132726.40,110.26,188.109,28.891,4.665,23,0,1,0,59,12,3,12.934,0,18,1,4
1191,132726.40,132834.48,108.08,206.094,27.266,2.938,23,0,1,0,66,20,3,7.971,0,20,2,1
1192,132834.48,132941.34,106.86,151.125,38.844,6.740,21,0,1,0,53,11,1,9.475,0,20,0,1
1193,132941.34,133061.20,119.86,226.969,42.750,13.547,25,0,1,0,73,11,5,10.377,0,16,0,9
1194,133061.20,133191.94,130.74,215.625,28.625,3.852,24,0,1,0,67,16,4,10.678,0,19,1,4
1195,133191.94,133308.96,117.02,186.047,34.398,12.111,22,0,1,0,62,18,2,9.926,0,18,1,3
1196,133308.96,133438.26,129.30,224.500,31.469,4.748,24,0,2,0,71,13,4,11.580,0,22,1,1
1197,133438.26,133604.54,166.28,283.656,42.031,9.596,27,0,2,0,73,19,7,13.385,0,23,1,4
1198,133604.54,133728.28,123.74,218.891,34.406,7.869,24,0,1,0,65,16,4,10.227,0,20,2,2
1199,133728.28,133885.50,157.22,228.547,38.625,4.914,24,0,2,0,69,20,4,10.377,0,21,2,1
1200,133885.50,133954.08,68.58,129.359,27.250,6.641,20,0,0,0,54,7,0,8.121,0,16,0,4
1201,133954.08,134075.24,121.16,200.469,30.094,5.412,23,0,1,0,63,15,3,9.023,0,21,2,0
1202,134075.24,134144.00,68.76,143.391,25.484,5.296,20,0,0,0,52,14,0,9.174,0,17,2,1
1203,134144.00,134265.78,121.78,264.688,30.406,4.150,25,0,1,0,78,21,5,10.527,0,22,2,1
1204,134265.78,134333.96,68.18,134.781,28.406,6.275,20,0,0,0,53,16,0,6.467,0,18,1,1
1205,134333.96,134452.16,118.20,156.016,29.797,9.347,21,0,1,0,65,10,1,5.564,0,18,0,3
1206,134452.16,134571.22,119.06,188.859,24.438,1.527,22,0,1,0,60,16,2,13.385,0,19,0,3
1207,134571.22,134694.90,123.68,199.594,33.359,9.413,23,0,1,0,66,14,3,10.227,0,20,1,2
1208,134694.90,134816.80,121.90,289.563,34.867,7.296,26,0,1,0,89,13,6,12.783,0,22,0,4
1209,134816.80,134934.14,117.34,203.844,31.652,7.587,23,0,1,0,68,14,3,10.227,0,16,1,6
1210,134934.14,135105.60,171.46,283.859,30.391,3.071,26,0,2,0,75,22,6,12.783,0,23,1,2
1211,135105.60,135222.56,116.96,201.781,29.648,5.470,23,0,1,0,68,13,3,8.723,0,18,1,4
1212,135222.56,135374.34,151.78,249.750,32.484,2.640,25,0,2,0,77,15,5,12.031,0,21,0,4
1213,135374.34,135548.90,174.56,312.750,34.563,2.191,28,0,2,0,88,12,8,12.934,0,22,0,6
1214,135548.90,135712.56,163.66,272.406,36.391,4.665,27,0,2,0,74,13,7,14.137,0,19,1,7
1215,135712.56,135824.40,111.84,298.109,32.750,1.859,26,0,1,0,85,20,6,12.332,0,25,0,1
1216,135824.40,135936.54,112.14,192.141,31.875,7.305,22,0,1,0,65,15,2,15.340,0,20,1,1
1217,135936.54,136053.94,117.40,180.594,28.453,6.325,22,0,1,0,62,14,2,7.670,0,19,2,1
1218,136053.94,136162.24,108.30,151.125,26.016,4.798,21,0,1,0,55,11,1,4.813,0,17,1,3
1219,136162.24,136278.64,116.40,168.922,26.094,3.287,22,0,1,0,53,15,2,9.475,0,17,4,1
1220,136278.64,136407.74,129.10,195.594,31.875,8.367,22,0,1,0,74,15,2,7.520,0,17,0,5
1221,136407.74,136519.66,111.92,169.703,28.109,4.366,22,0,1,0,61,10,2,5.264,0,20,1,1
1222,136519.66,136635.98,116.32,144.719,32.914,8.940,21,0,1,0,54,10,1,4.361,0,17,1,3
1223,136635.98,136744.86,108.88,178.031,30.875,5.180,22,0,1,0,59,13,2,6.467,0,17,1,4
1224,136744.86,136863.08,118.22,160.375,26.258,3.461,21,0,1,0,59,11,1,8.422,0,19,1,1
1225,136863.08,136980.74,117.66,284.313,32.078,2.739,26,0,1,0,81,17,6,14.137,0,22,0,4
1226,136980.74,137092.08,111.34,175.953,38.602,8.077,22,0,1,0,61,13,2,9.475,0,18,2,2
1227,137092.08,137204.48,112.40,219.984,37.984,11.140,24,0,1,0,69,15,4,8.422,0,20,2,2
1228,137204.48,137316.10,111.62,179.484,26.906,3.088,22,0,1,0,66,10,2,9.023,0,16,0,6
1229,137316.10,137385.48,69.38,119.484,26.180,6.035,20,0,0,0,47,10,0,2.707,0,16,2,2
1230,137385.48,137501.02,115.54,203.844,29.344,6.209,23,0,1,0,64,16,3,8.873,0,20,0,3
1231,137501.02,137628.64,127.62,221.656,40.664,6.549,24,0,1,0,72,15,4,9.926,0,19,1,4
1232,137628.64,137740.32,111.68,155.375,29.133,8.641,21,0,1,0,56,13,1,6.166,0,20,0,1
1233,137740.32,137856.78,116.46,198.922,27.578,4.864,23,0,1,0,64,15,3,7.369,0,19,0,4
1234,137856.78,137983.26,126.48,199.141,28.375,3.586,23,0,1,0,69,11,3,10.377,0,21,1,1
1235,137983.26,138096.42,113.16,145.266,32.195,9.239,21,0,1,0,53,15,1,5.564,0,16,2,3
1236,138096.42,138270.30,173.88,224.672,32.898,9.455,24,0,2,0,69,18,4,9.926,0,22,2,0
1237,138270.30,138390.68,120.38,228.422,26.750,1.859,24,0,1,0,66,16,4,12.633,0,21,3,0
1238,138390.68,138509.54,118.86,172.828,24.125,3.320,21,0,1,0,63,17,1,6.918,0,19,1,1
1239,138509.54,138628.14,118.60,184.484,29.281,3.486,22,0,1,0,66,16,2,7.820,0,19,0,3
1240,138628.14,138743.80,115.66,232.984,31.578,6.989,24,0,1,0,71,17,4,9.775,0,19,1,4
1241,138743.80,138856.70,112.90,214.953,48.422,8.948,24,0,1,0,65,14,4,10.076,0,18,3,4
1242,138856.70,138999.30,142.60,231.891,39.781,15.174,25,0,2,0,70,15,5,11.279,0,20,1,4
1243,138999.30,139068.72,69.42,141.719,27.516,7.454,20,0,0,0,53,17,0,7.369,0,18,0,2
1244,139068.72,139179.62,110.90,191.531,28.406,5.744,23,0,1,0,65,11,3,5.113,0,17,1,5
1245,139179.62,139287.64,108.02,148.891,29.891,8.915,21,0,1,0,52,13,1,12.783,0,15,3,3
1246,139287.64,139440.64,153.00,287.063,30.750,2.391,26,0,2,0,83,20,6,13.084,0,22,1,3
1247,139440.64,139559.88,119.24,199.203,27.813,2.457,23,0,1,0,63,17,3,9.023,0,21,0,2
1248,139559.88,139676.40,116.52,179.219,25.211,2.349,22,0,1,0,72,9,2,7.971,0,17,1,4
1249,139676.40,139790.82,114.42,153.656,33.219,2.889,21,0,1,0,57,14,1,5.414,0,18,1,2
1250,139790.82,139913.60,122.78,235.594,33.500,6.375,25,0,1,0,66,18,5,10.377,0,17,3,5
1251,139913.60,140022.74,109.14,175.266,28.492,5.835,21,0,1,0,63,16,1,7.971,0,21,0,0
1252,140022.74,140136.22,113.48,149.828,27.477,3.163,21,0,1,0,52,12,1,10.527,0,17,1,3
1253,140136.22,140257.24,121.02,171.359,28.766,4.532,22,0,1,0,55,16,2,5.865,0,15,2,5
1254,140257.24,140370.26,113.02,205.563,34.156,8.666,23,0,1,0,62,17,3,11.881,0,21,1,1
1255,140370.26,140491.54,121.28,186.844,30.773,5.603,22,0,1,0,70,11,2,4.211,0,19,0,3
1256,140491.54,140597.86,106.32,169.250,26.281,1.893,22,0,1,0,54,13,2,9.775,0,19,1,2
1257,140597.86,140720.88,123.02,182.281,29.930,5.769,23,0,1,0,61,13,3,7.219,0,18,1,4
1258,140720.88,140843.92,123.04,195.250,26.352,3.030,23,0,1,0,68,10,3,10.828,0,16,2,5
1259,140843.92,141010.78,166.86,209.641,35.109,11.272,24,0,2,0,63,16,4,9.926,0,18,3,3
1260,141010.78,141138.70,127.92,148.844,25.344,2.490,21,0,1,0,58,11,1,3.609,0,18,0,3
1261,141138.70,141269.70,131.00,216.047,27.344,1.959,23,0,1,0,72,19,3,10.678,0,20,0,3
1262,141269.70,141378.66,108.96,187.688,25.172,2.308,22,0,1,0,67,11,2,9.475,0,19,1,2
1263,141378.66,141536.08,157.42,263.125,34.578,8.583,26,0,2,0,76,17,6,9.775,0,21,1,4
1264,141536.08,141657.14,121.06,204.906,32.906,5.744,24,0,1,0,63,13,4,11.129,0,17,4,3
1265,141657.14,141770.78,113.64,147.250,26.945,3.129,21,0,1,0,57,6,1,3.760,0,16,2,3
1266,141770.78,141909.34,138.56,242.969,31.359,2.507,25,0,2,0,67,19,5,13.535,0,22,1,2
1267,141909.34,142017.24,107.90,163.438,31.898,8.392,21,0,1,0,64,10,1,7.520,0,17,0,4
1268,142017.24,142140.60,123.36,187.609,24.164,1.237,22,0,1,0,63,17,2,9.625,0,21,0,1
1269,142140.60,142244.64,104.04,183.328,36.750,2.391,21,0,1,0,70,14,1,9.625,0,19,1,1
1270,142244.64,142428.18,183.54,237.469,33.680,8.160,25,0,2,0,70,17,5,11.881,0,24,0,1
1271,142428.18,142540.42,112.24,155.938,43.313,6.176,21,0,1,0,53,14,1,12.482,0,18,2,1
1272,142540.42,142650.84,110.42,182.484,25.656,3.354,22,0,1,0,64,13,2,11.279,0,17,1,4
1273,142650.84,142764.14,113.30,187.734,40.758,14.618,22,0,1,0,65,15,2,11.580,0,20,2,0
