episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
1010,111303.14,111466.18,163.04,231.141,39.842,9.297,24,0,2,0,72,17,4,10.493,0,20,1,3
1011,111466.18,111581.98,115.80,255.797,44.025,12.709,25,0,1,0,77,14,5,14.391,0,21,1,3
1012,111581.98,111703.78,121.80,294.109,43.730,13.472,27,0,1,0,78,18,7,11.992,0,22,1,4
1013,111703.78,111809.96,106.18,161.703,31.047,1.461,21,0,1,0,62,13,1,5.247,0,21,0,0
1014,111809.96,111926.50,116.54,294.531,38.615,6.740,26,0,1,0,82,17,6,16.040,0,25,1,0
1015,111926.50,112041.68,115.18,215.563,38.045,5.263,22,0,1,0,75,18,2,14.391,0,21,0,1
1016,112041.68,112107.34,65.66,139.625,23.260,2.606,20,0,0,0,56,9,0,7.195,0,16,0,4
1017,112107.34,112216.88,109.54,152.172,39.119,7.670,21,0,1,0,57,12,1,7.345,0,16,2,3
1018,112216.88,112326.88,110.00,212.578,30.785,6.408,23,0,1,0,65,17,3,14.840,0,19,0,4
1019,112326.88,112444.14,117.26,181.703,24.609,1.992,22,0,1,0,64,14,2,9.144,0,19,0,3
1020,112444.14,112513.74,69.60,153.438,26.295,5.039,20,0,0,0,56,13,0,8.694,0,18,1,1
1021,112513.74,112634.26,120.52,198.297,32.063,0.531,22,0,1,0,74,14,2,8.245,0,21,0,1
1022,112634.26,112753.56,119.30,165.781,30.105,6.242,21,0,1,0,64,12,1,9.594,0,18,1,2
1023,112753.56,112867.92,114.36,165.609,24.557,1.942,21,0,1,0,62,11,1,11.842,0,19,1,1
1024,112867.92,112992.86,124.94,185.766,33.533,10.916,22,0,1,0,68,11,2,10.943,0,17,2,3
1025,112992.86,113112.06,119.20,256.188,42.064,12.866,25,0,1,0,72,18,5,11.093,0,20,3,2
1026,113112.06,113231.40,119.34,181.313,27.361,5.063,22,0,1,0,64,14,2,6.896,0,20,1,1
1027,113231.40,113347.84,116.44,209.375,37.607,13.796,23,0,1,0,68,15,3,10.643,0,18,0,5
1028,113347.84,113467.48,119.64,229.953,34.096,7.188,24,0,1,0,71,18,4,9.594,0,18,2,4
1029,113467.48,113577.32,109.84,175.813,30.564,2.424,22,0,1,0,54,14,2,12.442,0,16,2,4
1030,113577.32,113696.32,119.00,246.297,31.738,4.947,25,0,1,0,74,16,5,12.892,0,19,0,6
1031,113696.32,113813.04,116.72,171.844,27.613,3.885,22,0,1,0,58,13,2,9.444,0,17,1,4
1032,113813.04,113932.60,119.56,264.422,39.646,12.036,26,0,1,0,69,20,6,14.391,0,22,2,2
1033,113932.60,114001.82,69.22,125.219,31.535,9.903,20,0,0,0,49,11,0,3.298,0,14,3,3
1034,114001.82,114175.14,173.32,290.531,38.674,7.255,27,0,2,0,72,27,7,16.489,0,22,4,2
1035,114175.14,114286.76,111.62,173.719,25.418,2.756,21,0,1,0,63,15,1,8.544,0,19,1,1
1036,114286.76,114413.70,126.94,261.891,35.799,3.121,25,0,1,0,82,16,5,10.493,0,22,1,2
1037,114413.70,114537.80,124.10,187.734,54.199,12.958,23,0,1,0,57,18,3,9.744,0,18,2,3
1038,114537.80,114654.16,116.36,161.844,30.324,7.894,21,0,1,0,54,17,1,7.495,0,19,1,1
1039,114654.16,114819.20,165.04,270.063,34.326,5.520,26,0,2,0,75,19,6,14.391,0,24,1,1
1040,114819.20,114936.56,117.36,201.281,34.799,9.272,23,0,1,0,64,17,3,11.243,0,22,0,1
1041,114936.56,115045.96,109.40,191.547,23.424,1.345,22,0,1,0,67,14,2,8.694,0,21,0,1
1042,115045.96,115173.36,127.40,193.609,29.586,3.387,23,0,1,0,67,11,3,8.395,0,19,0,4
1043,115173.36,115276.32,102.96,148.156,30.133,8.160,21,0,1,0,55,10,1,6.296,0,17,2,2
1044,115276.32,115393.20,116.88,203.453,40.729,8.259,23,0,1,0,68,13,3,8.095,0,22,0,1
1045,115393.20,115558.86,165.66,288.422,29.336,3.055,26,0,2,0,86,16,6,16.040,0,23,0,3
1046,115558.86,115672.08,113.22,149.016,27.025,3.802,21,0,1,0,53,16,1,3.598,0,17,2,2
1047,115672.08,115790.88,118.80,173.859,35.656,3.453,22,0,1,0,60,12,2,11.542,0,19,1,2
1048,115790.88,115932.16,141.28,292.469,29.367,2.191,27,0,2,0,80,16,7,13.191,0,23,1,4
1049,115932.16,116059.96,127.80,205.047,29.924,6.566,23,0,1,0,66,18,3,8.694,0,18,0,5
1050,116059.96,116169.34,109.38,160.250,27.496,5.196,21,0,1,0,59,11,1,7.945,0,18,2,1
1051,116169.34,116233.94,64.60,133.094,29.793,1.693,20,0,0,0,51,14,0,7.195,0,17,2,1
1052,116233.94,116360.64,126.70,240.969,34.465,3.752,25,0,1,0,71,19,5,10.643,0,22,0,3
1053,116360.64,116474.94,114.30,215.172,38.334,12.625,23,0,1,0,70,16,3,10.043,0,22,0,1
1054,116474.94,116597.70,122.76,153.406,28.801,5.479,21,0,1,0,57,14,1,6.296,0,19,0,2
1055,116597.70,116706.80,109.10,162.609,31.021,6.641,22,0,1,0,57,13,2,6.896,0,16,1,5
1056,116706.80,116823.28,116.48,347.219,49.045,8.085,28,0,1,0,87,21,8,16.189,0,24,2,2
1057,116823.28,116994.64,171.36,294.641,41.355,2.225,26,0,2,0,91,16,6,14.241,0,23,0,3
1058,116994.64,117117.54,122.90,204.969,36.914,7.969,23,0,1,0,66,13,3,10.793,0,21,1,1
1059,117117.54,117315.68,198.14,366.469,37.389,3.104,30,0,3,0,94,21,10,17.688,0,26,1,3
1060,117315.68,117384.90,69.22,137.328,25.074,2.905,20,0,0,0,52,12,0,8.245,0,17,1,2
1061,117384.90,117453.52,68.62,125.266,30.691,7.280,20,0,0,0,53,11,0,4.047,0,17,1,2
1062,117453.52,117574.86,121.34,203.344,29.322,5.030,23,0,1,0,61,19,3,10.493,0,17,2,4
1063,117574.86,117695.90,121.04,200.719,36.639,8.658,24,0,1,0,66,12,4,11.542,0,16,2,6
1064,117695.90,117874.36,178.46,240.438,38.865,5.545,25,0,2,0,79,16,5,10.493,0,23,1,1
1065,117874.36,117982.66,108.30,204.391,35.770,11.588,23,0,1,0,66,12,3,11.093,0,21,0,3
1066,117982.66,118116.84,134.18,212.656,28.025,3.802,23,0,1,0,71,14,3,11.992,0,20,0,3
1067,118116.84,118278.60,161.76,268.688,35.078,7.180,25,0,2,0,80,18,5,11.542,0,22,0,3
1068,118278.60,118395.50,116.90,269.063,42.729,3.528,26,0,1,0,78,13,6,11.243,0,20,2,4
1069,118395.50,118506.96,111.46,167.938,27.854,5.528,21,0,1,0,64,14,1,7.195,0,18,0,3
1070,118506.96,118629.02,122.06,166.141,30.527,6.641,22,0,1,0,61,9,2,6.746,0,16,1,5
1071,118629.02,118781.64,152.62,250.984,33.697,2.548,25,0,2,0,76,17,5,11.842,0,20,0,5
1072,118781.64,118902.12,120.48,187.375,28.703,2.083,23,0,1,0,63,14,3,9.744,0,17,1,5
1073,118902.12,119022.14,120.02,215.531,28.883,2.723,23,0,1,0,72,14,3,7.945,0,20,1,2
1074,119022.14,119172.32,150.18,255.281,34.115,4.806,25,0,2,0,77,18,5,14.541,0,20,3,2
1075,119172.32,119289.58,117.26,162.484,34.918,4.175,21,0,1,0,58,16,1,10.043,0,19,2,0
1076,119289.58,119447.00,157.42,220.625,28.051,3.354,24,0,2,0,72,15,4,10.793,0,19,2,3
1077,119447.00,119561.50,114.50,227.297,28.172,2.523,23,0,1,0,78,15,3,10.643,0,22,0,1
1078,119561.50,119684.48,122.98,144.266,29.902,2.748,21,0,1,0,54,13,1,4.947,0,16,2,3
1079,119684.48,119752.24,67.76,151.047,30.609,6.242,20,0,0,0,55,15,0,13.042,0,19,0,1
1080,119752.24,119872.00,119.76,176.125,39.389,14.062,22,0,1,0,61,14,2,6.896,0,21,0,1
1081,119872.00,119982.62,110.62,165.141,34.982,10.393,21,0,1,0,62,13,1,6.896,0,19,0,2
1082,119982.62,120100.72,118.10,186.984,37.467,8.010,22,0,1,0,62,17,2,7.345,0,22,0,0
1083,120100.72,120214.80,114.08,154.469,35.594,10.990,21,0,1,0,54,13,1,6.146,0,18,2,1
1084,120214.80,120332.42,117.62,265.156,28.359,1.976,25,0,1,0,78,18,5,12.442,0,24,0,1
1085,120332.42,120401.60,69.18,139.125,31.773,6.134,20,0,0,0,57,13,0,6.296,0,17,0,3
1086,120401.60,120517.64,116.04,217.906,41.242,7.695,23,0,1,0,75,13,3,10.493,0,20,1,2
1087,120517.64,120633.94,116.30,216.969,30.484,6.890,24,0,1,0,66,17,4,11.692,0,20,3,1
1088,120633.94,120741.72,107.78,141.766,28.617,8.093,21,0,1,0,57,9,1,2.848,0,15,0,6
1089,120741.72,120861.58,119.86,214.547,31.906,5.744,23,0,1,0,72,14,3,10.643,0,19,0,4
1090,120861.58,120967.30,105.72,159.422,33.773,9.853,21,0,1,0,58,12,1,5.097,0,18,0,3
1091,120967.30,121128.92,161.62,243.078,31.344,6.209,25,0,2,0,75,15,5,12.592,0,18,1,6
1092,121128.92,121233.56,104.64,149.625,24.438,3.121,21,0,1,0,52,14,1,8.994,0,17,2,2
1093,121233.56,121353.34,119.78,179.063,30.219,5.014,22,0,1,0,61,13,2,5.696,0,19,1,2
1094,121353.34,121470.68,117.34,183.078,25.977,3.694,22,0,1,0,61,15,2,10.043,0,19,1,2
1095,121470.68,121586.62,115.94,208.953,36.391,11.040,23,0,1,0,63,17,3,8.245,0,21,0,2
1096,121586.62,121707.48,120.86,193.359,29.641,4.399,23,0,1,0,62,16,3,8.994,0,20,1,2
1097,121707.48,121826.84,119.36,188.266,30.102,3.827,22,0,1,0,63,14,2,11.692,0,18,2,2
1098,121826.84,121953.56,126.72,151.469,38.055,9.621,21,0,1,0,56,14,1,6.446,0,19,0,2
1099,121953.56,122064.80,111.24,231.203,35.000,6.906,24,0,1,0,77,10,4,10.493,0,19,0,5
1100,122064.80,122182.44,117.64,214.984,30.094,7.537,23,0,1,0,72,13,3,10.793,0,21,0,2
1101,122182.44,122339.56,157.12,264.969,36.617,8.625,26,0,2,0,67,19,6,14.840,0,19,3,4
1102,122339.56,122447.74,108.18,186.000,29.328,7.255,22,0,1,0,68,14,2,8.544,0,20,0,2
1103,122447.74,122566.86,119.12,174.734,32.203,4.466,22,0,1,0,62,13,2,9.294,0,19,0,3
1104,122566.86,122685.80,118.94,143.906,23.703,2.341,21,0,1,0,56,10,1,6.146,0,15,1,5
1105,122685.80,122754.64,68.84,141.109,27.914,7.877,20,0,0,0,52,14,0,9.744,0,18,1,1
1106,122754.64,122866.00,111.36,167.516,30.734,5.562,21,0,1,0,66,12,1,6.146,0,20,0,1
1107,122866.00,122979.92,113.92,160.016,27.250,2.922,21,0,1,0,58,12,1,7.345,0,18,2,1
1108,122979.92,123097.30,117.38,183.094,29.992,5.835,22,0,1,0,66,12,2,5.996,0,18,0,4
1109,123097.30,123224.20,126.90,221.234,25.703,2.341,23,0,1,0,78,18,3,7.195,0,22,0,1
1110,123224.20,123341.88,117.68,152.000,26.813,1.926,21,0,1,0,56,12,1,7.645,0,18,3,0
1111,123341.88,123409.16,67.28,122.984,25.125,5.445,20,0,0,0,50,14,0,3.298,0,18,0,2
1112,123409.16,123521.24,112.08,232.531,29.734,5.562,24,0,1,0,78,16,4,8.245,0,17,0,7
1113,123521.24,123653.60,132.36,242.125,35.344,5.678,24,0,1,0,79,15,4,11.842,0,21,0,3
1114,123653.60,123777.82,124.22,160.797,38.352,5.155,21,0,1,0,57,17,1,12.592,0,20,1,0
1115,123777.82,123897.62,119.80,172.984,30.391,4.134,22,0,1,0,62,12,2,4.947,0,17,1,4
1116,123897.62,124012.16,114.54,145.625,27.828,5.661,21,0,1,0,55,12,1,3.598,0,15,1,5
1117,124012.16,124122.58,110.42,178.438,24.352,1.967,22,0,1,0,62,15,2,6.146,0,18,0,4
1118,124122.58,124241.96,119.38,161.594,30.242,7.695,21,0,1,0,57,18,1,6.446,0,19,1,1
1119,124241.96,124363.80,121.84,184.422,38.125,5.977,23,0,1,0,59,16,3,6.896,0,17,3,3
1120,124363.80,124483.30,119.50,201.844,31.852,4.624,23,0,1,0,67,15,3,7.195,0,17,0,6
1121,124483.30,124606.06,122.76,175.703,39.844,13.115,22,0,1,0,60,14,2,10.343,0,18,1,3
1122,124606.06,124729.56,123.50,161.016,27.875,1.461,21,0,1,0,55,19,1,8.095,0,19,2,0
1123,124729.56,124842.48,112.92,279.406,34.648,6.533,26,0,1,0,77,19,6,13.491,0,24,1,1
1124,124842.48,124963.32,120.84,230.313,39.125,5.977,25,0,1,0,64,16,5,10.343,0,18,0,7
1125,124963.32,125091.08,127.76,247.594,38.672,12.401,25,0,1,0,77,8,5,12.932,0,21,1,3
1126,125091.08,125212.14,121.06,182.109,31.953,7.919,22,0,1,0,58,16,2,10.377,0,19,1,2
1127,125212.14,125330.26,118.12,228.188,32.266,8.251,23,0,1,0,72,19,3,10.527,0,22,0,1
1128,125330.26,125464.08,133.82,213.125,29.914,5.221,23,0,1,0,72,16,3,10.979,0,20,1,2
1129,125464.08,125583.90,119.82,234.594,34.500,5.844,24,0,1,0,73,14,4,7.520,0,20,1,3
1130,125583.90,125699.56,115.66,173.063,26.578,3.271,22,0,1,0,61,13,2,5.865,0,19,0,3
1131,125699.56,125820.22,120.66,184.547,36.141,8.649,23,0,1,0,62,11,3,6.467,0,19,2,2
1132,125820.22,125940.60,120.38,256.031,33.938,4.715,24,0,1,0,78,17,4,17.896,0,21,1,2
1133,125940.60,126068.46,127.86,167.109,32.828,7.786,22,0,1,0,64,10,2,5.564,0,19,1,2
1134,126068.46,126184.40,115.94,197.656,34.859,5.163,23,0,1,0,63,15,3,8.271,0,17,3,3
1135,126184.40,126302.32,117.92,182.250,28.859,5.163,22,0,1,0,64,10,2,9.625,0,17,1,4
1136,126302.32,126423.60,121.28,207.797,31.484,4.765,23,0,1,0,62,19,3,11.730,0,22,1,0
1137,126423.60,126539.28,115.68,212.453,35.516,8.517,23,0,1,0,71,15,3,11.129,0,19,0,4
1138,126539.28,126658.52,119.24,166.953,24.609,3.835,21,0,1,0,67,12,1,8.422,0,18,0,3
1139,126658.52,126777.46,118.94,215.750,32.969,6.342,23,0,1,0,67,20,3,9.475,0,22,0,1
1140,126777.46,126885.14,107.68,172.641,25.938,3.652,21,0,1,0,66,14,1,9.023,0,19,0,2
1141,126885.14,127006.04,120.90,174.281,33.766,7.720,22,0,1,0,59,14,2,9.775,0,20,1,1
1142,127006.04,127075.96,69.92,140.172,22.188,1.793,20,0,0,0,52,14,0,5.264,0,16,1,3
1143,127075.96,127194.24,118.28,159.359,48.188,3.918,21,0,1,0,57,15,1,6.918,0,19,1,1
1144,127194.24,127313.18,118.94,166.813,32.047,10.144,21,0,1,0,63,13,1,10.979,0,21,0,0
1145,127313.18,127435.84,122.66,155.063,26.594,2.756,21,0,1,0,58,11,1,7.219,0,19,0,2
1146,127435.84,127560.48,124.64,199.156,30.898,7.330,22,0,1,0,71,16,2,10.678,0,20,1,1
1147,127560.48,127670.82,110.34,138.938,25.508,2.665,21,0,1,0,57,9,1,5.564,0,14,1,6
1148,127670.82,127738.60,67.78,126.969,23.313,2.988,20,0,0,0,50,13,0,5.113,0,16,0,4
1149,127738.60,127857.06,118.46,167.766,31.516,6.392,22,0,1,0,63,12,2,4.211,0,18,1,3
1150,127857.06,127983.90,126.84,206.391,29.297,3.503,23,0,1,0,76,12,3,9.174,0,17,1,5
1151,127983.90,128100.44,116.54,163.531,40.113,7.022,22,0,1,0,57,12,2,8.723,0,17,2,3
1152,128100.44,128222.12,121.68,174.047,29.938,7.902,21,0,1,0,66,13,1,8.121,0,16,0,5
1153,128222.12,128346.52,124.40,189.344,26.930,4.707,22,0,1,0,66,12,2,13.535,0,21,1,0
1154,128346.52,128460.92,114.40,160.875,25.922,4.698,21,0,1,0,60,14,1,7.820,0,19,1,1
1155,128460.92,128574.94,114.02,143.453,31.703,8.716,21,0,1,0,52,11,1,7.670,0,19,1,1
1156,128574.94,128699.56,124.62,215.641,30.086,6.466,24,0,1,0,66,14,4,11.279,0,23,0,1
1157,128699.56,128826.58,127.02,207.422,35.906,2.557,23,0,1,0,70,12,3,10.377,0,17,2,4
1158,128826.58,128935.98,109.40,153.453,25.313,4.582,21,0,1,0,54,14,1,10.076,0,18,1,2
1159,128935.98,129054.36,118.38,258.313,31.156,4.416,25,0,1,0,76,17,5,10.377,0,21,3,1
1160,129054.36,129173.78,119.42,169.984,37.266,4.532,22,0,1,0,59,13,2,5.715,0,15,2,5
1161,129173.78,129296.28,122.50,147.281,24.609,2.772,21,0,1,0,54,14,1,6.617,0,18,2,1
1162,129296.28,129407.46,111.18,159.984,29.195,7.114,21,0,1,0,61,13,1,7.369,0,18,0,3
1163,129407.46,129518.68,111.22,197.047,28.859,4.101,22,0,1,0,70,13,2,10.678,0,20,0,2
1164,129518.68,129586.62,67.94,142.156,35.352,14.717,20,0,0,0,57,17,0,6.768,0,19,0,1
1165,129586.62,129656.34,69.72,143.703,32.375,7.305,20,0,0,0,56,16,0,6.316,0,20,0,0
1166,129656.34,129779.42,123.08,174.000,30.875,3.586,22,0,1,0,63,13,2,3.609,0,16,3,3
1167,129779.42,129896.98,117.56,176.906,45.852,3.561,22,0,1,0,59,15,2,7.971,0,20,0,2
1168,129896.98,129966.34,69.36,146.203,25.672,4.964,20,0,0,0,60,10,0,7.670,0,18,0,2
1169,129966.34,130084.88,118.54,166.797,26.406,4.682,21,0,1,0,60,13,1,7.068,0,20,0,1
1170,130084.88,130200.20,115.32,146.797,34.723,5.537,21,0,1,0,52,10,1,8.873,0,18,0,3
1171,130200.20,130350.92,150.72,199.625,32.938,5.246,23,0,2,0,67,11,3,8.422,0,20,2,1
1172,130350.92,130520.86,169.94,272.313,29.438,3.652,26,0,2,0,80,21,6,10.227,0,20,2,4
1173,130520.86,130638.54,117.68,204.063,33.352,4.092,23,0,1,0,65,17,3,8.873,0,20,1,2
1174,130638.54,130757.54,119.00,198.094,32.094,6.475,23,0,1,0,61,19,3,9.023,0,20,0,3
1175,130757.54,130927.26,169.72,228.313,46.969,7.404,24,0,2,0,76,14,4,10.678,0,20,0,4
1176,130927.26,131040.36,113.10,192.313,26.313,2.457,22,0,1,0,58,22,2,12.031,0,21,1,0
1177,131040.36,131157.42,117.06,134.313,32.648,8.658,21,0,1,0,53,10,1,3.008,0,15,1,5
1178,131157.42,131274.26,116.84,215.219,27.672,3.370,23,0,1,0,72,15,3,9.174,0,17,1,5
1179,131274.26,131400.08,125.82,211.641,38.250,10.891,23,0,1,0,70,16,3,10.227,0,20,0,3
1180,131400.08,131513.46,113.38,154.188,30.680,4.441,21,0,1,0,57,15,1,8.121,0,18,0,3
1181,131513.46,131629.08,115.62,168.438,28.914,7.346,22,0,1,0,53,14,2,8.873,0,18,3,1
1182,131629.08,131751.26,122.18,187.063,34.453,6.856,22,0,1,0,68,11,2,7.219,0,19,2,1
1183,131751.26,131865.14,113.88,220.328,29.266,4.001,24,0,1,0,71,12,4,9.324,0,18,2,4
1184,131865.14,131983.12,117.98,152.281,26.805,2.980,21,0,1,0,57,10,1,6.918,0,17,2,2
1185,131983.12,132095.66,112.54,213.063,27.594,2.225,23,0,1,0,72,12,3,14.738,0,21,1,1
1186,132095.66,132216.88,121.22,247.703,31.688,4.449,25,0,1,0,69,16,5,12.783,0,22,1,2
1187,132216.88,132279.40,62.52,126.891,25.633,4.391,20,0,0,0,48,14,0,6.617,0,17,2,1
1188,132279.40,132398.66,119.26,189.953,24.023,1.619,22,0,1,0,68,12,2,7.520,0,18,1,3
1189,132398.66,132569.14,170.48,230.906,33.297,7.222,24,0,2,0,73,18,4,12.783,0,21,1,2
1190,132569.14,132686.70,117.56,197.563,31.000,5.313,23,0,1,0,61,15,3,10.377,0,19,1,4
1191,132686.70,132799.42,112.72,210.453,36.453,8.981,24,0,1,0,61,14,4,9.324,0,20,2,2
1192,132799.42,132921.00,121.58,173.563,29.797,4.034,23,0,1,0,62,10,3,8.121,0,17,2,4
1193,132921.00,133050.32,129.32,214.703,32.531,4.283,23,0,1,0,72,17,3,8.723,0,22,1,0
1194,133050.32,133172.16,121.84,219.656,36.438,6.840,23,0,1,0,74,17,3,13.686,0,18,1,4
1195,133172.16,133289.64,117.48,185.641,46.961,3.146,22,0,1,0,64,14,2,7.219,0,19,0,3
1196,133289.64,133410.28,120.64,167.859,30.961,5.802,22,0,1,0,55,17,2,5.564,0,16,2,4
1197,133410.28,133479.72,69.44,139.172,26.930,5.238,20,0,0,0,55,14,0,3.609,0,19,0,1
1198,133479.72,133545.42,65.70,122.328,25.297,3.503,20,0,0,0,49,12,0,4.963,0,14,3,3
1199,133545.42,133664.16,118.74,228.109,30.469,5.811,24,0,1,0,68,17,4,11.279,0,19,1,4
1200,133664.16,133791.82,127.66,157.125,26.414,4.159,21,0,1,0,62,11,1,4.361,0,16,1,4
1201,133791.82,133861.76,69.94,139.484,41.906,7.869,20,0,0,0,56,12,0,9.324,0,18,0,2
1202,133861.76,133985.98,124.22,220.578,31.375,4.648,23,0,1,0,73,15,3,12.783,0,21,0,2
1203,133985.98,134124.48,138.50,176.391,35.820,4.590,22,0,1,0,63,14,2,8.723,0,19,0,3
1204,134124.48,134241.76,117.28,219.063,34.969,6.342,23,0,1,0,78,12,3,9.174,0,21,0,2
1205,134241.76,134369.28,127.52,195.391,23.938,2.059,22,0,1,0,74,11,2,8.572,0,19,1,2
1206,134369.28,134439.06,69.78,132.703,30.297,9.347,20,0,0,0,53,14,0,7.369,0,18,1,1
1207,134439.06,134590.30,151.24,203.516,28.250,1.328,24,0,2,0,59,15,4,11.129,0,17,2,5
1208,134590.30,134704.36,114.06,210.906,38.070,8.575,24,0,1,0,67,12,4,11.580,0,19,3,2
1209,134704.36,134773.32,68.96,126.328,25.453,2.606,20,0,0,0,48,15,0,5.865,0,15,3,2
1210,134773.32,134890.04,116.72,187.844,47.852,15.249,23,0,1,0,59,15,3,7.520,0,16,2,5
1211,134890.04,135003.80,113.76,146.328,23.703,2.872,21,0,1,0,51,14,1,5.264,0,15,4,2
1212,135003.80,135126.04,122.24,228.578,28.352,4.092,24,0,1,0,71,15,4,14.287,0,21,0,3
1213,135126.04,135236.70,110.66,189.625,26.023,4.275,22,0,1,0,70,14,2,8.271,0,19,0,3
1214,135236.70,135357.72,121.02,144.563,32.203,6.060,21,0,1,0,53,15,1,3.309,0,19,1,1
1215,135357.72,135483.46,125.74,185.750,28.344,5.678,22,0,1,0,63,14,2,8.271,0,19,0,3
1216,135483.46,135601.92,118.46,149.219,29.125,7.039,21,0,1,0,58,10,1,5.865,0,18,1,2
1217,135601.92,135709.18,107.26,144.406,26.813,3.520,21,0,1,0,59,9,1,4.211,0,14,1,6
1218,135709.18,135827.74,118.56,199.953,25.578,2.208,23,0,1,0,65,14,3,10.377,0,19,2,2
1219,135827.74,135963.34,135.60,207.859,31.852,7.280,24,0,2,0,64,16,4,11.430,0,14,5,5
1220,135963.34,136082.18,118.84,211.000,26.633,3.329,23,0,1,0,69,15,3,11.279,0,20,2,1
1221,136082.18,136202.82,120.64,223.500,30.164,3.362,24,0,1,0,69,14,4,10.377,0,16,3,5
1222,136202.82,136340.42,137.60,160.422,27.734,6.093,21,0,1,0,59,9,1,9.023,0,19,0,2
1223,136340.42,136461.70,121.28,251.422,35.813,4.582,25,0,1,0,72,17,5,8.723,0,20,1,5
1224,136461.70,136577.00,115.30,191.250,29.094,2.225,22,0,1,0,68,12,2,12.182,0,18,1,3
1225,136577.00,136687.10,110.10,160.469,33.555,4.839,21,0,1,0,60,11,1,11.279,0,18,0,3
1226,136687.10,136804.72,117.62,155.609,25.789,2.963,21,0,1,0,63,8,1,5.414,0,20,1,0
1227,136804.72,136874.24,69.52,140.031,29.891,6.790,20,0,0,0,50,15,0,9.023,0,17,2,1
1228,136874.24,136994.52,120.28,210.375,27.289,4.557,23,0,1,0,70,16,3,10.076,0,20,0,3
1229,136994.52,137111.24,116.72,205.109,26.641,2.274,22,0,1,0,73,16,2,9.475,0,22,0,0
1230,137111.24,137180.82,69.58,131.141,29.766,2.407,20,0,0,0,54,11,0,4.512,0,17,0,3
1231,137180.82,137350.88,170.06,284.578,37.891,4.665,27,0,2,0,72,20,7,12.332,0,20,3,4
1232,137350.88,137478.00,127.12,215.406,26.180,1.785,23,0,1,0,76,14,3,9.475,0,20,0,3
1233,137478.00,137591.26,113.26,158.859,23.922,1.511,21,0,1,0,60,8,1,8.271,0,19,0,2
1234,137591.26,137755.10,163.84,309.906,35.609,8.616,27,0,2,0,86,20,7,14.137,0,24,1,2
1235,137755.10,137823.08,67.98,137.844,41.023,5.337,20,0,0,0,57,12,0,3.609,0,17,0,3
1236,137823.08,137938.80,115.72,244.797,29.180,3.910,25,0,1,0,73,13,5,12.332,0,20,0,5
1237,137938.80,138058.92,120.12,143.031,38.078,4.333,21,0,1,0,58,8,1,4.662,0,17,1,3
1238,138058.92,138174.70,115.78,195.016,31.008,6.383,23,0,1,0,59,15,3,7.820,0,18,3,2
1239,138174.70,138299.16,124.46,207.906,28.734,3.968,23,0,1,0,74,14,3,8.121,0,21,0,2
1240,138299.16,138425.66,126.50,230.453,34.719,1.295,24,0,1,0,77,12,4,8.271,0,20,1,3
1241,138425.66,138540.88,115.22,198.609,28.891,5.196,23,0,1,0,66,14,3,9.324,0,18,0,5
1242,138540.88,138658.26,117.38,237.250,35.086,7.529,24,0,1,0,77,14,4,9.023,0,20,0,4
1243,138658.26,138772.14,113.88,206.813,34.367,4.640,23,0,1,0,66,13,3,9.926,0,22,0,1
1244,138772.14,138893.54,121.40,186.125,26.359,3.569,22,0,1,0,70,12,2,10.678,0,21,0,1
1245,138893.54,139033.78,140.24,240.734,29.352,4.624,25,0,2,0,70,16,5,10.828,0,17,4,4
1246,139033.78,139154.98,121.20,210.578,28.672,4.964,23,0,1,0,70,18,3,10.227,0,21,1,1
1247,139154.98,139268.42,113.44,181.875,25.695,3.926,22,0,1,0,65,16,2,8.121,0,19,0,3
1248,139268.42,139338.06,69.64,127.641,28.469,8.458,20,0,0,0,53,12,0,5.113,0,17,1,2
1249,139338.06,139449.16,111.10,149.078,34.508,14.352,21,0,1,0,53,13,1,9.174,0,17,1,3
1250,139449.16,139562.60,113.44,168.594,37.211,9.255,22,0,1,0,60,12,2,7.219,0,20,1,1
1251,139562.60,139682.80,120.20,238.500,30.242,6.101,24,0,1,0,73,17,4,12.633,0,20,1,3
1252,139682.80,139847.98,165.18,233.844,29.859,3.569,25,0,2,0,69,19,5,11.881,0,19,3,3
1253,139847.98,139960.54,112.56,201.906,31.547,3.769,23,0,1,0,71,13,3,7.068,0,19,0,4
1254,139960.54,140080.50,119.96,238.172,39.844,4.084,24,0,1,0,76,16,4,12.934,0,19,1,4
1255,140080.50,140219.52,139.02,230.156,30.148,3.876,25,0,2,0,68,14,5,10.377,0,23,1,1
1256,140219.52,140336.58,117.06,266.219,35.156,4.416,26,0,1,0,74,15,6,11.580,0,19,1,6
1257,140336.58,140450.84,114.26,325.109,35.281,2.424,28,0,1,0,85,15,8,13.986,0,23,1,4
1258,140450.84,140566.24,115.40,162.609,23.797,1.378,21,0,1,0,59,14,1,8.422,0,20,1,0
1259,140566.24,140681.14,114.90,226.766,35.078,6.458,24,0,1,0,69,15,4,10.377,0,21,2,1
1260,140681.14,140800.74,119.60,258.031,30.422,4.698,25,0,1,0,78,14,5,9.926,0,23,0,2
