episode,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,maxPreyGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,reachedLifeEnd,diedFromHunger,diedFromThirst
1417,411.88,1492.813,171.453,43.924,64,3,344,125,34,72.037,16,30,18
1418,471.02,1110.375,106.313,21.626,53,4,293,103,23,56.246,14,23,17
1419,473.16,1598.313,233.484,104.432,72,5,336,122,42,78.654,9,41,23
1420,439.04,1507.25,243.023,62.784,64,4,339,144,34,79.857,11,38,15
1421,391.64,963.438,240.898,141.364,53,4,238,82,23,48.576,9,26,18
1422,424.84,1351.938,156.117,40.774,60,4,335,122,30,69.781,11,25,24
1423,520.76,2043.875,146.145,31.828,78,4,460,176,48,91.287,18,34,26
1424,659.14,1454.25,139.742,35.478,64,7,381,136,34,73.992,18,25,22
1425,334.96,712.063,227.004,148.205,45,3,199,61,15,34.74,6,23,17
1426,270.6,458.0,117.309,51.106,37,1,140,43,7,23.762,0,23,14
1427,432.4,1562.0,155.25,38.537,64,4,370,145,34,76.398,15,25,24
1428,445.16,1398.188,151.297,57.421,60,3,332,125,30,69.029,14,31,15
1429,477.14,1954.625,176.828,56.258,72,3,414,199,42,105.273,25,36,11
1430,468.94,1373.063,144.223,46.102,61,5,320,127,31,62.412,9,32,20
1431,482.34,1336.125,105.309,27.753,61,5,334,117,31,73.24,12,24,25
1432,434.98,871.188,136.609,65.081,50,4,224,78,20,40.906,3,25,23
1433,409.3,1161.813,151.145,45.452,55,4,284,112,25,56.246,9,30,16
1434,557.3,1478.063,193.836,68.347,63,4,366,135,33,64.066,18,30,15
1435,391.34,723.875,69.07,15.509,44,3,194,73,14,38.801,1,26,17
1436,460.06,1664.813,166.559,46.019,67,4,378,158,37,83.166,18,24,25
1437,285.14,512.813,78.18,23.099,38,2,148,53,8,25.867,1,25,12
1438,342.88,1018.438,186.996,84.681,51,3,268,89,21,49.779,8,19,24
1439,354.42,714.25,112.973,33.859,43,2,203,67,13,28.123,0,26,17
1440,360.4,804.563,120.891,32.292,47,3,228,70,17,33.838,3,19,26
1441,266.58,447.375,61.738,14.849,36,2,136,50,6,18.799,2,23,11
1442,375.5,1357.438,195.805,64.444,60,3,319,121,30,72.338,14,27,19
1443,504.16,1527.875,131.18,40.826,62,3,395,130,32,72.939,18,20,24
1444,463.3,1173.5,148.113,42.67,55,3,283,115,25,58.201,11,30,14
1445,551.32,1548.813,151.09,37.054,64,4,393,133,34,72.639,20,26,19
1446,395.42,1085.125,99.449,24.079,54,4,264,101,24,49.328,7,27,20
1447,381.5,989.813,109.473,35.34,52,2,244,86,22,50.08,5,27,20
1448,525.34,1891.125,190.777,51.176,75,5,432,151,45,98.205,20,30,25
1449,484.56,2107.313,200.309,36.49,76,4,447,190,46,103.469,21,35,20
1450,349.98,723.563,83.574,27.991,48,4,187,57,18,32.635,4,25,19
1451,483.08,1293.875,134.086,27.133,59,4,336,116,29,60.307,14,21,24
1452,432.48,1843.313,177.129,32.794,75,4,394,153,45,86.475,17,30,30
1453,345.02,793.375,114.574,38.703,44,2,217,79,14,39.402,6,26,12
1454,406.98,927.125,168.672,54.977,51,4,231,77,21,45.869,4,28,20
1455,392.3,819.563,151.203,48.062,46,3,223,76,16,38.801,7,24,16
1456,245.38,514.125,63.305,15.749,37,1,158,56,7,24.363,1,17,19
1457,534.5,1667.375,159.191,62.863,65,4,408,148,35,77.451,15,27,23
1458,410.04,1107.313,134.602,54.561,54,3,285,98,24,46.922,9,25,20
1459,346.72,1192.563,227.336,99.292,56,3,283,105,26,58.502,9,33,14
1460,346.28,855.688,127.938,37.669,49,3,220,74,19,40.756,5,26,18
1461,582.46,2035.625,133.602,41.49,74,5,467,197,44,105.273,22,33,19
1462,370.84,895.75,107.086,19.757,51,4,239,71,21,44.365,10,18,23
1463,372.74,971.625,90.793,22.319,50,3,249,94,20,42.861,7,27,16
1464,480.0,1347.938,126.273,28.492,60,4,357,118,30,59.705,8,23,29
1465,513.6,1520.188,168.836,57.61,62,3,362,143,32,82.414,12,34,16
1466,729.92,2768.563,204.969,46.225,102,6,556,237,72,134.449,24,55,23
1467,268.52,575.438,124.258,34.394,42,2,159,52,12,30.529,2,24,17
1468,389.5,707.375,137.504,46.765,44,3,203,67,14,38.049,7,21,16
1469,381.3,968.938,83.633,19.701,50,3,256,93,20,37.146,10,21,19
1470,391.3,1173.438,127.887,27.026,58,3,271,102,28,64.066,10,28,20
1471,399.78,882.438,104.359,28.439,48,3,241,80,18,40.756,8,25,15
1472,288.18,720.313,93.441,23.576,45,3,198,64,15,33.086,4,21,20
1473,323.5,1012.5,126.578,40.808,52,3,241,92,22,56.998,8,25,19
1474,423.64,1933.125,164.551,42.792,73,3,421,173,43,97.604,20,34,19
1475,432.92,1739.25,310.859,141.338,70,4,383,161,40,84.369,14,41,16
1476,408.1,1145.5,107.359,20.048,56,4,288,101,26,59.705,8,24,24
1477,402.5,943.313,101.703,27.773,48,4,256,94,18,53.539,9,20,19
1478,450.2,1543.813,129.738,34.327,64,4,374,131,34,79.857,16,22,26
1479,514.78,1731.125,183.051,42.103,69,4,426,153,39,86.475,16,27,26
1480,771.88,2198.5,375.359,209.546,82,7,533,198,52,111.891,24,30,28
1481,469.12,842.125,79.816,18.643,48,3,224,79,18,36.094,7,27,14
1482,346.24,742.625,154.363,57.731,44,3,215,71,14,33.838,5,23,16
1483,586.3,2406.563,223.219,50.354,91,6,516,201,61,120.914,17,41,35
1484,459.0,1747.438,211.473,55.209,70,4,380,154,40,85.572,16,40,14
1485,435.42,1096.063,102.414,15.33,52,3,281,106,22,58.352,11,29,12
1486,516.58,2123.188,169.5,39.283,76,5,488,194,46,106.326,21,32,23
1487,364.78,795.938,90.492,17.535,46,3,217,78,16,36.545,4,23,19
1488,421.96,1227.813,128.094,43.375,55,3,291,125,25,59.555,9,30,16
1489,411.3,1461.938,151.055,30.29,61,4,340,137,31,71.436,16,31,14
1490,357.56,804.563,158.461,65.273,49,3,194,71,19,36.996,2,32,15
1491,361.88,789.75,82.375,14.749,46,3,218,71,16,37.146,7,22,17
1492,364.36,842.25,257.203,100.56,49,3,228,71,19,42.861,4,19,27
1493,461.72,1357.063,131.32,42.928,60,4,315,127,30,67.074,10,30,20
1494,478.24,1235.75,159.953,51.654,59,5,317,100,29,64.518,12,23,25
1495,390.32,1389.375,171.445,62.53,61,4,337,114,31,69.33,13,26,24
1496,318.04,600.25,124.047,67.814,40,3,165,56,10,32.184,4,22,14
1497,425.72,1465.688,135.133,22.5,63,4,356,129,33,68.127,14,26,23
1498,270.02,435.188,51.246,12.711,34,2,139,52,4,21.807,2,23,9
1499,389.28,834.0,71.93,10.449,46,3,236,83,16,40.455,9,19,18
1500,379.8,795.0,159.617,69.679,47,3,212,76,17,32.785,6,29,12
1501,386.4,627.313,108.215,32.332,41,2,185,61,11,27.973,6,24,11
1502,415.44,1355.375,157.609,55.466,60,4,327,115,30,70.383,11,28,21
1503,463.4,2563.875,280.199,116.309,92,4,492,203,62,117.756,14,50,28
1504,409.7,770.125,97.164,27.837,45,4,194,74,15,41.207,2,30,13
1505,337.7,1018.313,158.852,39.104,54,3,224,100,24,53.088,8,37,10
1506,413.9,1210.563,113.809,22.253,55,4,308,114,25,58.201,14,24,17
1507,328.3,736.313,71.18,13.511,44,3,207,66,14,36.094,6,20,18
1508,608.66,1942.813,181.465,62.358,74,5,452,179,44,94.596,20,33,22
1509,430.8,2138.813,226.879,62.599,82,4,409,181,52,103.168,9,57,16
1510,363.58,1342.5,136.707,26.198,58,2,310,127,28,72.037,15,29,14
1511,269.04,443.063,63.648,8.133,37,2,128,49,7,21.957,2,23,12
1512,481.28,1493.125,144.895,32.339,63,3,337,151,33,73.541,13,36,14
1513,349.82,809.313,132.34,43.439,47,3,228,68,17,35.191,5,23,19
1514,501.86,1357.688,200.68,71.365,61,4,338,112,31,67.225,11,24,26
1515,433.86,1107.188,107.641,21.988,54,4,286,105,24,45.869,10,28,17
1516,497.86,1676.875,175.574,53.1,70,5,389,140,40,81.813,12,33,25
1517,632.58,1805.75,185.016,49.681,75,6,434,146,45,88.73,10,29,36
1518,285.96,614.813,115.672,42.149,40,2,179,62,10,28.725,3,17,20
1519,569.16,1896.125,250.277,77.152,75,5,432,171,45,97.152,14,36,25
1520,381.1,788.625,101.84,26.152,47,3,209,74,17,35.643,6,26,15
1521,480.02,1465.5,185.148,48.121,62,5,358,135,32,74.594,11,31,21
1522,601.78,2202.688,202.172,79.403,81,6,502,208,51,109.184,25,32,24
1523,422.62,1613.938,130.688,31.57,66,4,372,144,36,74.143,20,27,19
1524,302.04,674.938,99.688,19.869,44,2,178,64,14,33.236,5,24,16
1525,323.4,823.688,98.059,33.01,48,2,200,72,18,39.252,4,30,14
1526,454.72,1430.75,175.285,38.463,61,4,346,126,31,75.797,16,30,15
1527,371.1,843.25,81.531,22.391,44,2,228,89,14,54.441,8,23,13
1528,349.38,814.375,97.086,28.996,46,3,213,81,16,36.094,5,25,16
1529,327.24,714.125,94.035,13.491,41,2,203,73,11,31.131,7,24,10
1530,405.22,1201.313,194.379,90.511,57,4,310,99,27,56.998,9,19,29
1531,403.26,1103.563,110.793,20.733,54,4,274,104,24,51.133,12,27,15
1532,211.46,402.5,139.305,67.798,37,1,108,37,7,18.047,0,25,13
1533,422.22,1393.063,157.047,32.708,64,4,308,123,34,67.826,8,38,19
1534,301.06,738.5,87.133,24.317,45,3,198,61,15,35.643,4,24,17
1535,537.56,2032.313,301.148,93.76,79,5,429,176,49,105.574,15,39,25
1536,430.38,1340.25,139.371,40.549,60,4,330,117,30,58.652,11,27,23
1537,267.04,531.625,126.859,54.309,40,1,145,51,10,24.213,2,21,17
1538,452.44,906.188,116.953,21.233,48,3,257,75,18,39.553,7,18,23
1539,478.26,1422.25,153.426,40.782,60,4,341,129,30,73.691,15,27,19
1540,392.12,745.875,159.25,42.552,45,3,217,60,15,32.635,8,24,13
1541,454.82,1809.125,322.758,134.309,74,4,375,158,44,90.836,10,43,21
1542,405.72,1340.438,236.445,85.899,62,4,331,112,32,65.57,10,26,26
1543,453.9,1084.75,131.324,48.611,52,3,282,100,22,52.035,11,24,17
1544,630.78,1769.688,219.996,55.502,72,6,420,157,42,88.73,17,28,27
1545,300.52,849.063,158.188,69.869,46,2,226,83,16,38.5,5,25,16
1546,401.48,1052.188,113.07,24.013,53,4,270,99,23,53.389,10,26,17
1547,326.66,978.813,116.606,37.442,52,3,236,86,22,43.613,6,29,17
1548,448.68,1485.938,137.59,33.302,62,3,351,140,32,69.631,13,31,18
1549,455.92,1512.5,140.328,26.676,65,4,345,133,35,71.135,12,36,18
1550,363.52,1293.875,166.0,34.563,60,3,290,119,30,70.082,8,35,17
1551,288.88,481.125,81.125,34.477,38,3,145,47,8,23.01,2,23,13
1552,529.14,2106.438,224.156,98.135,77,4,469,192,47,109.936,26,32,19
1553,416.32,1111.25,107.043,21.339,54,4,276,106,24,56.848,6,35,13
1554,367.8,1121.875,150.672,21.988,56,4,257,101,26,58.352,13,32,11
1555,599.78,1853.875,186.328,57.203,72,5,438,172,42,93.393,20,33,19
1556,499.94,1296.25,151.117,43.361,60,4,312,119,30,63.766,14,29,17
1557,314.56,755.375,170.926,76.063,45,2,212,63,15,36.545,5,16,24
1558,376.88,888.0,69.449,15.061,48,3,235,87,18,41.207,10,23,15
1559,457.72,1335.938,126.816,27.672,59,4,313,128,29,67.074,10,32,18
1560,482.54,1760.375,267.32,113.623,71,5,411,145,41,83.016,17,25,29
1561,487.96,1480.688,121.422,26.5,60,4,385,138,30,78.504,20,22,18
1562,285.74,641.438,83.535,23.159,42,3,173,59,12,30.83,4,23,15
1563,398.3,1540.25,217.402,56.467,68,4,332,127,38,77.602,9,34,27
1564,289.14,965.563,143.383,35.669,53,2,234,76,23,45.869,6,27,20
1565,419.16,950.188,103.09,31.134,51,3,250,81,21,53.84,6,24,22
1566,395.82,1333.375,107.703,22.981,56,2,337,125,26,70.383,16,19,21
1567,460.02,1634.938,132.68,23.6,67,4,381,152,37,85.723,18,32,17
1568,479.62,1647.313,246.426,112.911,72,5,383,123,42,77.0,7,36,30
1569,418.1,1384.375,196.879,67.166,59,3,327,126,29,75.496,8,31,20
1570,530.44,1693.438,157.586,41.595,70,4,376,149,40,87.527,12,37,22
1571,485.12,1844.25,368.559,209.4,72,3,418,165,42,91.287,11,39,22
1572,341.28,800.063,100.484,27.541,45,2,211,75,15,39.102,8,26,12
1573,386.76,1144.875,146.086,23.994,56,4,287,89,26,53.84,6,25,27
1574,475.74,1968.063,200.418,71.749,74,4,424,167,44,95.799,18,35,21
1575,488.38,2073.375,269.731,122.405,80,5,440,175,50,101.514,17,37,26
1576,348.62,1036.625,155.906,44.127,52,3,270,91,22,51.434,5,26,21
1577,245.88,502.875,86.742,8.768,40,2,140,49,10,15.941,3,20,17
1578,525.58,1782.0,106.758,19.89,71,4,417,161,41,88.279,19,27,25
1579,462.72,874.375,109.406,18.51,48,4,245,78,18,41.658,9,22,17
1580,473.34,1931.563,240.563,44.959,77,4,417,157,47,93.242,12,43,23
1581,488.9,1288.063,203.938,94.52,60,4,318,107,30,55.344,10,25,25
1582,370.7,949.625,87.813,14.695,51,3,237,89,21,48.275,8,29,14
1583,298.58,401.625,117.684,43.016,38,3,121,32,8,20.453,1,24,13
1584,401.42,1193.813,104.078,28.766,55,3,291,112,25,59.705,13,29,13
1585,328.4,853.563,100.371,19.863,47,3,238,73,17,38.65,2,21,24
1586,421.12,1777.0,258.953,104.928,71,3,395,145,41,91.889,15,31,26
1587,482.84,2035.375,215.383,73.713,78,4,460,167,48,98.205,19,29,30
1588,521.06,1706.688,130.754,24.064,68,5,425,140,38,77.15,17,14,37
1589,382.14,489.188,69.469,13.27,37,2,145,49,7,23.461,2,24,11
1590,502.46,1770.688,133.547,31.337,72,5,384,160,42,85.723,18,35,20
1591,534.54,1124.75,117.262,23.117,54,4,302,102,24,48.426,15,22,17
1592,477.76,1711.063,179.727,57.08,69,4,389,147,39,82.715,15,31,23
1593,414.12,1208.125,111.981,24.369,59,4,278,107,29,55.945,10,34,15
1594,314.04,879.688,169.688,79.582,49,3,221,80,19,39.553,5,29,16
1595,469.56,1035.063,99.184,26.451,49,4,287,99,19,48.727,14,23,12
1596,332.28,1113.375,253.117,153.617,56,3,260,96,26,57.6,6,27,23
1597,452.5,1619.0,158.758,45.102,69,4,361,145,39,80.76,14,35,20
1598,333.92,783.75,86.156,19.833,46,2,213,70,16,34.139,4,24,18
1599,537.78,1894.375,177.816,60.676,77,6,417,159,47,89.332,12,35,30
1600,394.52,1906.188,187.129,54.822,76,4,394,161,46,90.986,17,35,25
1601,375.48,778.813,84.906,36.574,46,3,210,67,16,40.004,4,24,18
1602,364.28,1071.313,131.406,32.882,52,2,281,100,22,44.816,10,23,19
1603,504.66,1826.625,364.758,199.686,70,3,424,159,40,96.551,15,30,25
1604,407.04,1266.875,121.813,38.443,57,3,329,110,27,56.697,12,21,25
1605,454.06,1034.375,105.246,30.974,51,4,274,101,21,45.719,13,24,14
1606,457.52,1643.5,134.566,43.449,68,4,402,137,38,77.301,16,22,30
1607,370.88,719.5,82.879,22.0,44,2,196,71,14,29.627,4,22,18
1608,429.94,1495.5,213.688,46.969,67,4,338,128,37,75.496,10,31,27
1609,431.74,1728.875,173.34,45.512,71,4,395,140,41,76.85,18,29,24
1610,405.38,1295.563,117.914,25.968,61,3,282,124,31,68.578,5,40,16
1611,410.48,913.438,179.5,95.496,49,4,255,78,19,42.109,8,19,22
1612,384.46,1131.938,243.258,103.949,54,3,302,92,24,58.201,9,19,26
1613,397.28,1798.938,223.918,58.365,72,4,368,163,42,96.551,11,43,19
1614,349.38,841.375,106.77,19.084,48,3,232,66,18,35.643,3,15,30
1615,464.24,1511.813,125.07,21.897,63,3,340,140,33,70.834,9,37,18
1616,371.88,782.25,78.66,13.006,45,2,212,70,15,37.297,4,24,17
1617,315.24,790.188,135.551,39.45,47,3,205,74,17,34.289,4,21,22
1618,309.86,599.125,105.906,30.141,42,3,177,50,12,26.318,2,21,20
1619,306.88,618.938,149.176,34.014,43,3,170,55,13,28.725,2,23,18
1620,646.7,2244.938,262.555,88.895,84,5,502,196,54,101.363,24,44,17
1621,406.74,1660.063,159.801,33.043,65,3,410,141,35,82.564,17,16,32
1622,478.18,1910.75,166.047,32.542,73,4,428,169,43,90.084,19,31,23
1623,481.34,1507.5,169.852,44.408,64,4,366,131,34,76.398,12,27,25
1624,457.54,1255.438,151.141,49.007,60,4,317,105,30,58.502,6,27,28
1625,309.14,576.875,79.395,23.858,39,2,169,56,9,30.529,2,21,16
1626,471.68,1812.75,191.309,53.041,71,4,412,157,41,91.588,15,36,20
1627,445.34,1249.75,143.406,22.832,55,3,325,118,25,60.908,14,26,15
1628,601.14,1775.563,164.168,54.799,75,6,397,161,45,83.166,20,37,18
1629,360.04,1113.438,97.102,19.796,53,3,285,100,23,52.787,12,24,17
1630,411.5,1222.688,123.914,32.205,57,4,314,107,27,60.908,13,20,24
1631,376.92,913.688,90.723,24.035,47,3,257,91,17,37.898,11,16,20
1632,457.68,1222.5,158.477,33.986,59,4,298,107,29,60.457,9,25,26
1633,302.04,841.063,147.02,53.783,48,2,214,72,18,40.305,3,29,17
1634,316.46,798.0,113.719,42.955,44,3,230,76,14,34.891,8,17,19
1635,268.64,538.438,89.523,10.131,41,2,154,43,11,24.363,0,21,20
1636,448.96,1585.938,162.379,33.421,70,4,357,134,40,76.098,14,28,28
1637,476.28,1393.188,113.672,22.645,61,4,349,125,31,60.908,14,29,18
1638,379.8,773.313,123.305,44.26,45,3,221,68,15,41.057,5,20,21
1639,455.9,1099.063,204.969,80.621,54,5,298,95,24,53.389,8,19,27
1640,586.42,1500.375,148.719,55.823,61,4,354,153,31,79.857,15,31,15
1641,294.64,562.188,108.898,16.166,40,2,171,47,10,17.445,2,18,20
1642,403.98,1019.063,138.324,30.117,53,4,260,93,23,47.975,10,26,17
1643,478.62,2000.0,288.098,123.71,77,4,446,161,47,98.957,16,33,29
1644,263.42,652.75,86.828,19.492,44,2,150,62,14,30.229,0,32,12
1645,412.56,1834.0,151.406,42.016,72,4,398,167,42,88.279,15,31,26
1646,361.26,954.813,77.121,17.219,50,3,260,74,20,36.244,5,16,29
1647,399.04,715.188,201.305,119.773,43,2,205,63,13,34.891,3,19,21
1648,434.58,1394.125,241.594,85.354,61,4,334,131,31,62.563,15,30,16
1649,414.26,1308.625,221.219,82.725,59,3,307,110,29,61.66,9,33,17
1650,462.8,1377.813,166.664,50.598,62,4,339,123,32,73.09,15,25,22
1651,402.46,1041.625,105.578,27.629,54,3,269,87,24,50.381,8,23,23
1652,514.14,1374.938,137.133,28.617,60,3,333,124,30,63.314,12,31,17
1653,379.96,942.688,106.531,29.599,50,4,258,85,20,41.207,6,21,24
1654,574.74,1568.5,154.18,40.399,64,6,386,146,34,78.805,17,25,22
1655,375.88,950.875,144.734,48.512,50,3,254,78,20,45.268,6,22,23
1656,508.74,1520.0,274.891,162.412,64,4,358,127,34,69.631,17,23,24
1657,468.12,1164.688,155.856,25.635,55,4,295,101,25,49.629,5,25,25
1658,462.04,2139.188,192.875,67.54,80,4,439,192,50,109.334,21,43,18
1659,446.26,1563.563,115.703,22.565,63,4,369,150,33,79.707,19,28,16
1660,365.0,849.313,107.18,36.6,46,3,238,78,16,40.154,7,23,16
1661,367.0,1051.813,103.613,22.363,56,4,258,86,26,48.727,6,23,27
1662,396.02,717.0,98.016,27.879,44,3,193,66,14,35.492,4,22,18
1663,535.34,2019.5,174.984,43.358,78,4,437,176,48,103.77,19,39,21
1664,286.4,634.75,106.738,35.377,41,2,185,55,11,33.537,2,19,20
1665,451.14,1221.688,170.301,64.096,59,4,315,99,29,54.441,12,20,28
1666,453.42,1903.625,259.902,88.289,72,5,437,161,42,94.746,21,27,24
1667,565.5,1446.25,136.148,36.557,60,4,384,130,30,60.758,16,23,21
1668,284.5,438.25,74.23,13.06,36,1,134,45,6,21.506,2,20,14
1669,257.04,474.563,73.969,21.867,37,2,140,51,7,28.123,0,22,15
1670,245.1,466.0,66.039,19.539,38,2,129,48,8,28.273,0,27,11
1671,290.16,557.125,90.211,38.487,40,2,152,54,10,25.867,3,24,13
1672,278.82,700.688,130.051,40.677,43,2,183,69,13,32.936,4,26,13
1673,578.5,1865.125,140.352,34.021,71,5,446,173,41,91.738,20,27,24
1674,377.42,867.813,75.559,19.359,50,4,207,86,20,40.305,8,30,12
1675,465.94,1971.625,230.422,46.443,77,4,416,165,47,102.867,11,39,28
1676,557.84,1795.938,172.734,39.416,74,4,399,160,44,79.557,15,42,17
1677,454.32,2169.063,216.356,75.102,79,4,438,190,49,105.875,19,40,20
1678,407.36,838.688,89.516,24.795,45,4,239,85,15,38.65,10,24,11
1679,495.1,1893.375,228.172,87.617,74,5,412,162,44,100.01,15,32,27
1680,488.14,1195.75,131.625,13.24,57,4,308,103,27,57.299,12,24,21
1681,381.88,1277.125,156.082,43.16,61,3,309,101,31,65.57,10,22,29
1682,490.06,1844.0,146.77,33.501,72,4,418,170,42,95.047,20,32,20
1683,471.52,1405.313,160.367,34.791,63,4,330,126,33,72.338,14,33,16
1684,440.44,1453.563,148.402,51.936,62,3,348,137,32,74.443,16,31,15
1685,400.48,1411.438,120.148,32.637,61,3,323,125,31,62.713,4,39,18
1686,278.92,731.0,120.699,44.293,45,2,189,62,15,32.635,3,25,18
1687,331.22,688.688,81.688,22.613,44,3,192,61,14,25.115,1,25,19
1688,457.14,1521.375,177.055,63.341,63,4,362,142,33,69.932,15,28,20
1689,339.4,922.563,130.875,28.486,49,3,243,83,19,44.816,7,24,18
1690,263.78,450.438,165.641,93.297,37,2,147,39,7,21.957,0,17,20
1691,292.74,471.688,69.188,18.656,37,2,154,47,7,23.311,1,17,19
1692,559.42,2202.5,179.828,36.803,87,5,499,166,57,105.273,12,32,44
1693,512.72,1164.5,113.984,25.626,58,5,311,99,28,50.08,6,16,37
1694,464.58,1378.313,171.375,38.672,63,3,319,114,33,64.217,8,34,21
1695,434.78,1303.063,123.578,27.484,60,4,318,117,30,61.961,9,26,25
1696,224.46,377.688,57.344,10.462,34,1,117,42,4,20.152,1,23,10
1697,383.74,1131.5,153.457,50.565,56,3,286,94,26,51.133,9,22,26
1698,415.28,1012.875,128.426,31.402,53,4,265,87,23,44.215,8,20,25
1699,434.36,1048.813,135.5,17.41,50,3,286,99,20,56.848,15,20,15
1700,400.78,1379.563,132.871,20.071,59,4,338,126,29,69.33,17,24,18
1701,434.34,1416.375,140.273,51.797,61,4,336,134,31,80.91,16,23,22
1702,500.46,1928.813,187.848,51.643,75,4,451,155,45,88.881,19,32,24
1703,535.54,1785.125,143.945,44.195,71,5,409,162,41,86.625,19,32,20
1704,399.58,803.125,116.039,28.917,44,3,238,78,14,37.598,9,21,14
1705,723.12,2458.125,191.727,34.701,92,7,564,214,62,118.658,26,42,25
1706,303.82,361.25,78.32,14.063,35,3,119,37,5,14.137,3,20,13
1707,590.02,1226.438,132.953,55.945,57,5,334,104,27,54.893,11,17,29
1708,434.18,1316.313,166.141,38.752,62,4,313,108,32,67.074,8,31,24
1709,494.14,1639.313,191.133,51.084,65,4,403,150,35,78.955,19,27,19
1710,356.28,596.5,161.516,66.979,43,3,170,51,13,29.928,2,24,17
1711,366.84,1317.375,174.188,62.689,56,3,324,124,26,60.758,13,28,15
1712,579.98,1497.25,135.316,24.485,69,4,348,121,39,73.09,13,28,28
1713,499.38,1537.313,158.906,44.418,66,4,374,127,36,78.955,18,30,19
1714,296.98,466.0,101.852,31.127,37,2,155,44,7,18.799,1,18,18
1715,285.64,819.938,87.969,12.426,45,2,219,78,15,40.605,6,23,16
1716,386.42,1070.563,130.734,39.119,55,3,264,89,25,52.637,8,25,22
1717,556.28,1818.0,117.234,27.043,71,5,408,170,41,91.287,17,39,15
1718,502.14,1594.5,158.457,38.734,66,4,381,145,36,75.797,17,29,20
1719,445.48,1083.5,121.867,44.607,53,3,268,93,23,49.629,5,29,20
1720,327.88,662.375,74.539,13.467,44,3,188,58,14,33.387,3,23,18
1721,429.92,999.313,138.492,42.874,52,4,271,87,22,43.613,8,18,26
1722,425.32,1205.875,138.172,25.074,57,3,302,108,27,61.51,12,24,21
1723,326.62,1223.75,117.672,24.855,57,2,280,107,27,57.75,7,32,18
1724,368.96,1278.813,202.895,72.602,57,3,318,106,27,71.736,8,26,23
1725,445.12,1183.688,135.422,28.586,57,4,305,102,27,53.99,11,21,25
1726,488.36,1299.938,106.523,24.43,55,4,351,124,25,58.502,16,21,18
1727,416.7,1580.938,166.063,46.688,68,5,368,134,38,76.699,15,30,24
1728,282.96,341.25,158.824,102.395,36,2,103,33,6,15.49,0,25,11
1729,350.8,941.563,103.117,37.518,50,3,233,93,20,45.869,5,27,18
1730,353.78,736.125,117.266,19.027,46,3,206,61,16,39.703,3,22,21
1731,450.04,1022.188,96.789,17.068,52,4,273,90,22,44.365,12,22,18
1732,337.48,905.188,177.281,103.647,49,3,240,73,19,42.711,3,24,23
1733,401.66,1432.438,146.113,33.318,63,4,322,115,33,67.826,4,35,24
1734,448.08,1568.438,178.32,48.646,65,4,376,133,35,68.127,14,26,26
1735,368.78,880.188,82.039,11.48,50,4,234,74,20,37.447,5,21,24
1736,608.0,1999.813,225.672,64.861,80,7,470,158,50,93.092,21,28,31
1737,423.54,1530.688,215.68,85.77,67,4,339,132,37,73.09,13,34,21
1738,508.72,1826.625,177.719,69.805,73,4,423,160,43,83.166,17,33,23
1739,392.64,900.438,84.922,15.082,50,4,238,78,20,43.012,3,26,21
1740,313.22,572.125,118.898,57.348,40,2,162,58,10,28.123,2,27,11
1741,305.24,1153.188,171.43,43.56,57,3,264,88,27,52.938,4,29,24
1742,442.38,975.625,151.281,75.934,49,3,255,96,19,46.32,10,28,11
1743,469.26,1366.938,104.32,26.402,61,5,330,122,31,61.961,13,30,19
1744,357.26,932.0,144.68,52.875,49,4,238,83,19,49.027,5,25,20
1745,497.86,1355.188,133.102,27.838,60,4,340,131,30,67.375,13,30,18
1746,311.56,561.125,73.625,23.954,37,2,171,69,7,22.107,5,24,8
1747,401.06,856.625,225.266,109.758,49,3,230,71,19,36.395,4,25,20
1748,331.54,587.563,81.969,16.941,42,3,171,50,12,25.867,3,24,15
1749,304.06,442.25,103.727,55.287,36,3,132,51,6,19.4,4,22,10
1750,363.46,639.563,70.609,8.455,41,2,185,66,11,25.115,5,25,11
1751,461.24,852.188,132.438,48.213,47,4,228,87,17,42.861,8,27,13
1752,358.22,1116.813,165.508,58.398,55,3,279,96,25,52.938,8,25,22
1753,478.5,1278.375,182.094,53.213,59,4,309,116,29,61.66,9,30,20
1754,389.68,885.625,98.344,24.975,48,3,239,88,18,38.5,9,24,15
1755,446.54,923.375,97.758,39.385,50,4,251,87,20,38.199,8,25,17
1756,379.08,1088.375,157.879,85.756,54,3,271,91,24,48.576,8,23,23
1757,363.6,943.875,94.766,19.367,50,3,238,86,20,49.027,7,24,20
1758,353.6,780.188,98.891,37.111,46,3,216,70,16,30.98,4,23,19
1759,348.74,759.25,90.609,16.381,45,3,200,72,15,45.117,5,27,13
1760,537.88,2006.563,157.383,33.035,74,6,461,183,44,106.025,26,27,21
1761,248.66,387.0,65.297,21.91,33,1,130,43,3,13.385,1,22,10
1762,379.86,1155.813,159.18,40.117,55,3,284,104,25,52.186,11,26,18
1763,371.44,1234.625,91.117,21.389,56,3,310,109,26,56.096,14,22,20
1764,357.96,928.375,109.805,20.188,47,3,263,85,17,46.02,6,20,22
1765,298.08,523.125,93.469,36.229,39,3,145,50,9,29.326,1,25,13
1766,371.72,845.688,123.016,39.729,48,3,215,77,18,41.809,4,27,17
