episode,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
2564,129.3,209.219,30.406,4.15,23,0,1,0,65,21,3,11.58,0,23,0,0
2565,146.0,221.406,28.32,3.528,24,0,2,0,69,15,4,8.422,0,18,1,5
2566,68.4,134.266,26.172,3.37,20,0,0,0,53,11,0,5.865,0,17,1,2
2567,96.22,163.063,31.672,10.276,21,0,1,0,71,8,1,2.857,0,17,0,4
2568,69.14,125.078,31.453,10.044,20,0,0,0,54,11,0,5.113,0,16,0,4
2569,168.4,356.672,35.594,6.475,29,0,2,0,94,23,9,15.641,0,24,0,5
2570,115.22,236.641,29.289,5.62,24,0,1,0,72,15,4,10.527,0,20,1,3
2571,118.18,155.672,26.492,5.835,21,0,1,0,56,13,1,6.316,0,17,2,2
2572,114.2,214.422,42.023,6.931,23,0,1,0,70,14,3,10.377,0,20,1,2
2573,116.0,164.719,25.695,4.458,21,0,1,0,68,12,1,4.963,0,19,0,2
2574,115.74,167.203,28.781,1.361,22,0,1,0,55,13,2,9.625,0,19,0,3
2575,121.38,302.766,40.078,7.521,27,0,1,0,86,15,7,13.836,0,23,1,3
2576,108.7,173.578,27.914,4.69,21,0,1,0,64,18,1,7.82,0,20,0,1
2577,115.64,202.438,28.859,5.694,23,0,1,0,66,14,3,7.67,0,16,1,6
2578,113.44,234.594,27.891,2.54,25,0,1,0,74,9,5,8.723,0,17,1,7
2579,161.06,197.734,31.266,4.001,23,0,2,0,66,12,3,11.279,0,18,0,5
2580,174.12,244.703,33.398,7.861,25,0,2,0,73,17,5,11.881,0,23,2,0
2581,120.28,173.344,32.445,4.723,22,0,1,0,58,14,2,7.67,0,20,1,1
2582,149.06,276.375,41.219,6.076,26,0,2,0,82,13,6,14.889,0,23,0,3
2583,125.4,191.5,31.273,8.791,23,0,1,0,69,10,3,8.121,0,17,0,6
2584,107.98,148.938,58.734,14.062,21,0,1,0,57,13,1,6.016,0,17,2,2
2585,120.2,204.172,35.945,8.434,22,0,1,0,68,17,2,10.678,0,20,1,1
2586,68.36,136.234,24.75,5.047,20,0,0,0,56,11,0,8.422,0,18,0,2
2587,119.04,190.844,28.055,3.246,22,0,1,0,65,14,2,10.979,0,21,0,1
2588,107.68,177.234,29.188,4.98,22,0,1,0,63,11,2,7.219,0,19,0,3
2589,124.68,214.438,30.906,4.682,23,0,1,0,72,16,3,8.873,0,20,0,3
2590,117.46,173.344,33.164,3.893,22,0,1,0,59,11,2,7.971,0,17,3,2
2591,103.36,164.188,26.813,5.645,21,0,1,0,62,13,1,8.121,0,16,1,4
2592,149.48,255.422,31.453,4.2,26,0,2,0,73,13,6,10.377,0,21,1,4
2593,118.38,261.938,31.672,1.245,25,0,1,0,76,17,5,11.129,0,22,1,2
2594,116.46,180.766,30.711,6.068,22,0,1,0,62,13,2,11.279,0,19,0,3
2595,119.68,192.25,24.922,2.042,22,0,1,0,67,16,2,12.031,0,21,1,0
2596,120.64,198.688,33.273,8.259,23,0,1,0,64,15,3,6.768,0,17,1,5
2597,123.28,255.188,33.766,7.72,25,0,1,0,78,15,5,11.881,0,23,1,1
2598,109.04,172.75,30.313,5.645,22,0,1,0,54,14,2,9.174,0,16,2,4
2599,146.64,201.203,28.211,3.412,23,0,2,0,66,18,3,9.775,0,19,1,3
2600,120.76,251.969,29.227,3.959,25,0,1,0,80,11,5,10.828,0,19,1,5
2601,162.78,200.281,38.648,9.189,23,0,2,0,70,15,3,9.775,0,21,0,2
2602,119.26,221.859,29.188,6.043,23,0,1,0,71,18,3,10.527,0,23,0,0
2603,108.04,173.641,40.438,5.246,22,0,1,0,60,10,2,7.219,0,16,0,6
2604,119.62,216.422,32.141,2.806,23,0,1,0,74,12,3,6.617,0,20,0,3
2605,69.06,138.516,27.938,5.777,20,0,0,0,53,15,0,6.316,0,17,1,2
2606,118.76,190.563,32.727,6.616,23,0,1,0,57,17,3,9.023,0,17,1,5
2607,125.06,221.234,30.703,2.341,24,0,2,0,67,21,4,9.475,0,19,4,1
2608,120.62,237.344,41.063,12.285,24,0,1,0,72,16,4,13.084,0,21,0,3
2609,119.34,179.734,27.852,4.624,22,0,1,0,64,13,2,6.467,0,16,3,3
2610,87.66,135.656,28.523,6.931,21,0,1,0,49,10,1,5.715,0,16,2,3
2611,119.6,186.641,26.953,2.075,23,0,1,0,60,13,3,10.076,0,15,2,6
2612,154.0,313.984,40.781,10.393,27,0,2,0,86,20,7,17.596,0,24,0,3
2613,156.04,221.813,35.305,11.48,24,0,2,0,70,12,4,15.039,0,18,1,5
2614,110.24,167.25,29.383,7.844,21,0,1,0,62,15,1,6.467,0,17,1,3
2615,117.86,152.094,33.375,7.836,21,0,1,0,54,11,1,7.068,0,19,2,0
2616,113.9,202.172,35.102,5.952,23,0,1,0,64,19,3,7.971,0,23,0,0
2617,106.86,170.906,27.25,4.516,21,0,1,0,58,14,1,11.881,0,20,0,1
2618,118.04,158.813,24.5,3.719,21,0,1,0,62,11,1,10.678,0,16,1,4
2619,114.16,193.359,28.555,5.902,22,0,1,0,64,17,2,11.279,0,17,2,3
2620,121.64,223.594,37.031,6.408,24,0,1,0,68,15,4,11.43,0,19,2,4
2621,120.12,254.016,32.914,5.752,25,0,1,0,73,17,5,13.836,0,22,1,2
2622,68.54,121.406,31.289,8.276,20,0,0,0,48,13,0,3.76,0,14,1,5
2623,109.56,221.406,32.523,9.587,23,0,1,0,73,16,3,11.73,0,20,1,2
2624,122.28,201.563,29.844,4.084,23,0,1,0,67,14,3,13.836,0,20,0,3
2625,121.44,254.922,34.492,9.023,25,0,1,0,77,18,5,9.926,0,19,0,6
2626,124.58,293.125,30.219,1.826,26,0,1,0,83,21,6,15.34,0,25,0,1
2627,116.68,269.688,35.43,9.488,26,0,1,0,71,19,6,16.242,0,21,2,3
2628,117.5,230.781,29.813,4.051,24,0,1,0,74,10,4,12.783,0,22,0,2
2629,115.46,170.625,26.875,6.242,21,0,1,0,61,13,1,8.422,0,19,0,2
2630,122.1,182.688,35.883,7.313,22,0,1,0,61,18,2,8.121,0,18,1,3
2631,142.62,227.344,33.992,6.898,25,0,2,0,69,18,5,11.279,0,22,1,2
2632,109.68,205.313,34.469,11.123,23,0,1,0,70,11,3,6.016,0,18,0,5
2633,115.12,149.094,31.594,8.068,21,0,1,0,51,14,1,7.971,0,19,1,1
2634,114.58,142.688,38.07,3.793,21,0,1,0,51,13,1,5.414,0,17,1,3
2635,113.78,204.688,31.672,7.62,23,0,1,0,69,13,3,8.422,0,15,3,5
2636,115.56,203.344,29.359,6.757,23,0,1,0,64,15,3,9.775,0,21,0,2
2637,125.3,193.656,26.281,4.018,22,0,1,0,71,16,2,10.678,0,21,0,1
2638,112.26,187.0,27.766,3.47,22,0,1,0,61,15,2,9.625,0,19,1,3
2639,124.14,226.625,36.125,7.039,23,0,1,0,70,20,3,12.031,0,22,1,0
2640,121.66,166.594,31.516,4.267,22,0,1,0,57,13,2,8.271,0,17,2,3
2641,118.32,190.25,27.039,5.354,22,0,1,0,64,16,2,12.934,0,20,0,2
2642,110.34,188.156,28.75,5.578,22,0,1,0,64,15,2,7.971,0,20,0,2
2643,119.02,182.156,26.906,5.213,22,0,1,0,66,8,2,7.068,0,18,0,4
2644,148.26,196.063,37.344,14.709,23,0,2,0,60,17,3,10.227,0,22,1,0
2645,116.88,254.844,31.859,5.694,25,0,1,0,75,15,5,8.572,0,22,0,3
2646,128.78,148.656,29.539,8.01,21,0,1,0,56,10,1,7.67,0,18,1,2
2647,118.12,238.438,30.969,4.748,24,0,1,0,70,16,4,9.926,0,19,1,4
2648,65.66,122.344,27.289,6.151,20,0,0,0,50,10,0,4.061,0,17,1,2
2649,69.22,145.781,25.758,5.055,20,0,0,0,57,15,0,8.572,0,19,0,1
2650,115.52,185.219,26.078,1.677,22,0,1,0,66,13,2,8.873,0,19,0,3
2651,116.74,182.531,30.984,5.296,22,0,1,0,61,17,2,7.971,0,20,1,1
2652,112.22,199.531,38.914,11.065,23,0,1,0,67,10,3,5.865,0,18,0,5
2653,170.86,289.25,31.828,3.005,26,0,2,0,83,20,6,16.242,0,17,3,6
2654,123.44,213.5,27.531,3.221,23,0,1,0,65,22,3,6.617,0,20,3,0
2655,111.42,293.531,39.594,8.6,26,0,1,0,80,18,6,16.994,0,24,0,2
2656,118.66,266.563,31.313,4.051,25,0,1,0,80,18,5,14.438,0,20,1,4
2657,115.58,300.281,43.359,9.413,27,0,1,0,81,17,7,13.385,0,22,3,2
2658,68.9,142.813,28.523,4.275,20,0,0,0,59,11,0,4.813,0,15,0,5
2659,102.44,168.906,26.141,4.399,21,0,1,0,57,17,1,7.67,0,19,1,1
2660,104.42,142.281,27.805,5.636,21,0,1,0,52,13,1,4.662,0,20,0,1
2661,121.98,147.938,23.648,2.814,21,0,1,0,54,13,1,6.918,0,16,2,3
2662,121.3,247.344,34.859,6.757,25,0,1,0,73,17,5,11.279,0,20,1,4
2663,120.32,218.031,31.516,3.735,24,0,1,0,65,16,4,12.182,0,21,1,2
2664,113.6,267.719,32.055,6.433,25,0,1,0,84,13,5,11.58,0,21,1,3
2665,69.46,129.219,24.313,4.582,20,0,0,0,56,9,0,2.857,0,15,1,4
2666,116.62,230.344,45.617,7.562,24,0,1,0,65,21,4,15.189,0,20,3,1
2667,102.38,163.719,27.461,4.208,21,0,1,0,58,14,1,5.264,0,16,1,4
2668,124.52,321.094,33.563,6.441,27,0,1,0,87,17,7,19.4,0,21,1,5
2669,108.32,246.25,32.844,5.678,25,0,1,0,69,13,5,11.43,0,23,0,2
2670,112.24,221.344,36.094,6.475,24,0,1,0,71,12,4,8.271,0,17,2,5
2671,118.84,233.156,31.711,7.662,24,0,1,0,70,16,4,11.881,0,20,1,3
2672,130.44,286.906,39.344,4.615,27,0,2,0,71,23,7,13.084,0,22,3,2
2673,123.36,188.875,27.75,2.391,22,0,1,0,66,16,2,7.52,0,19,1,2
2674,119.0,175.031,28.32,3.528,22,0,1,0,56,18,2,7.369,0,21,0,1
2675,107.52,164.719,24.594,3.287,21,0,1,0,59,16,1,7.369,0,19,1,1
2676,151.98,328.625,42.141,9.712,29,0,2,0,86,13,9,15.039,0,21,2,6
2677,116.06,182.563,29.828,6.724,22,0,1,0,66,12,2,7.219,0,20,0,2
2678,120.34,264.563,33.922,6.823,25,0,1,0,75,18,5,13.836,0,21,2,2
2679,118.9,198.938,34.063,3.785,22,0,1,0,70,16,2,11.129,0,20,0,2
2680,115.56,225.031,31.563,4.848,24,0,1,0,65,15,4,13.986,0,19,2,3
2681,114.96,156.719,31.18,7.628,21,0,1,0,56,13,1,8.572,0,18,1,2
2682,109.38,181.469,38.695,12.426,22,0,1,0,66,9,2,3.158,0,19,1,2
2683,107.8,158.313,28.836,7.263,21,0,1,0,56,14,1,6.016,0,18,1,2
2684,119.68,193.469,25.836,3.544,22,0,1,0,69,13,2,10.678,0,20,0,2
2685,111.34,187.781,31.336,8.326,22,0,1,0,60,15,2,10.076,0,19,1,2
2686,109.0,180.188,39.945,8.442,21,0,1,0,64,16,1,10.227,0,20,0,1
2687,114.36,233.625,33.32,8.84,24,0,1,0,78,10,4,9.324,0,19,0,5
2688,112.74,231.125,31.945,7.379,24,0,1,0,74,12,4,7.52,0,18,1,5
2689,114.3,174.125,25.422,4.167,21,0,1,0,64,14,1,7.219,0,21,0,0
2690,121.96,275.125,28.859,3.038,25,0,1,0,83,16,5,12.633,0,22,1,2
2691,128.34,263.969,31.992,7.429,25,0,1,0,73,21,5,14.287,0,23,2,0
2692,158.96,212.531,30.852,5.155,24,0,2,0,65,15,4,7.971,0,18,0,6
2693,103.5,192.875,23.266,1.345,22,0,1,0,69,9,2,12.332,0,19,0,3
2694,65.24,147.813,40.125,16.07,20,0,0,0,60,15,0,6.617,0,19,1,0
2695,68.64,130.469,27.406,6.807,20,0,0,0,49,12,0,6.166,0,18,0,2
2696,113.54,169.156,29.172,7.089,21,0,1,0,61,15,1,9.174,0,18,1,2
2697,116.32,168.469,30.422,6.292,22,0,1,0,61,13,2,4.361,0,18,1,3
2698,153.34,225.281,31.789,6.682,24,0,2,0,72,15,4,11.881,0,21,1,2
2699,112.8,152.031,32.063,11.223,21,0,1,0,61,9,1,4.662,0,18,0,3
2700,126.06,215.156,27.227,2.366,23,0,1,0,73,12,3,9.475,0,20,1,2
2701,120.14,186.781,28.031,5.877,22,0,1,0,62,15,2,11.279,0,21,1,0
2702,111.26,218.375,46.57,5.918,24,0,1,0,60,19,4,12.934,0,20,3,1
2703,66.76,128.438,38.0,6.375,20,0,0,0,52,10,0,4.211,0,16,1,3
2704,69.2,139.531,30.234,6.093,20,0,0,0,58,10,0,3.158,0,18,0,2
2705,121.74,240.406,28.828,4.067,24,0,1,0,74,15,4,11.881,0,19,1,4
2706,123.04,169.781,30.367,8.359,22,0,1,0,57,14,2,6.467,0,14,3,5
2707,115.06,148.063,33.859,6.757,21,0,1,0,48,13,1,9.324,0,17,2,2
2708,186.2,345.844,35.594,4.881,28,0,2,0,95,17,8,16.393,0,23,1,4
2709,125.14,185.406,30.109,4.897,23,0,1,0,54,17,3,12.182,0,19,2,2
2710,121.94,228.5,32.031,6.939,24,0,1,0,74,15,4,13.836,0,19,2,3
2711,114.9,230.656,32.43,7.363,24,0,1,0,71,19,4,9.475,0,19,1,4
2712,126.58,239.188,31.0,6.906,24,0,1,0,76,15,4,10.227,0,20,1,3
2713,117.08,210.281,25.266,1.876,23,0,1,0,62,16,3,8.572,0,20,1,2
2714,169.44,223.938,30.852,4.624,24,0,3,0,74,16,4,12.031,0,23,0,1
2715,114.62,201.313,25.922,2.042,23,0,1,0,69,13,3,6.016,0,18,2,3
2716,119.86,192.063,29.766,5.063,22,0,1,0,67,16,2,7.52,0,20,1,1
2717,109.52,146.156,25.336,3.013,21,0,1,0,54,12,1,7.068,0,16,1,4
2718,120.8,174.75,25.992,4.242,21,0,1,0,71,10,1,9.023,0,20,1,0
2719,137.02,282.156,32.875,5.711,26,0,2,0,81,19,6,14.588,0,22,2,2
2720,111.42,191.125,26.891,5.196,22,0,1,0,62,11,2,11.73,0,21,0,1
2721,114.74,217.906,31.844,5.146,23,0,1,0,69,17,3,11.881,0,20,0,3
2722,69.88,137.969,28.516,6.392,20,0,0,0,57,12,0,5.865,0,17,0,3
2723,116.92,187.719,32.688,8.699,23,0,1,0,56,15,3,6.467,0,15,3,5
2724,115.74,204.594,24.359,0.913,23,0,1,0,63,15,3,11.279,0,19,2,2
2725,123.14,191.156,32.789,6.682,22,0,1,0,71,14,2,5.865,0,18,1,3
2726,120.58,166.656,28.43,2.05,22,0,1,0,54,12,2,9.775,0,18,2,2
2727,122.84,190.969,27.953,5.794,22,0,1,0,70,12,2,9.174,0,20,0,2
2728,120.54,169.125,27.969,4.217,21,0,1,0,55,13,1,10.828,0,16,2,3
2729,127.26,164.094,25.664,3.893,21,0,1,0,64,13,1,4.963,0,19,0,2
2730,166.98,252.875,28.898,3.08,25,0,2,0,74,18,5,11.73,0,22,2,1
2731,117.82,215.5,33.0,5.844,23,0,1,0,67,16,3,11.129,0,20,0,3
2732,173.08,284.594,34.43,7.363,26,0,2,0,82,21,6,12.783,0,22,0,4
2733,110.34,161.094,22.352,0.905,21,0,1,0,54,14,1,7.971,0,17,0,4
2734,175.46,258.844,37.0,11.688,25,0,2,0,78,19,5,12.482,0,22,2,1
2735,130.36,166.281,29.047,6.956,21,0,1,0,68,11,1,10.076,0,17,0,4
2736,115.86,150.0,32.539,10.135,21,0,1,0,56,11,1,7.82,0,18,1,2
2737,117.86,181.969,29.773,7.728,22,0,1,0,67,13,2,5.564,0,18,1,3
2738,110.2,140.063,25.555,3.777,21,0,1,0,50,10,1,5.113,0,16,3,2
2739,131.1,201.875,27.445,4.192,23,0,1,0,66,12,3,9.324,0,19,2,2
2740,158.9,269.844,30.281,4.549,25,0,2,0,80,20,5,11.279,0,22,1,2
2741,117.44,226.938,27.297,1.909,24,0,1,0,66,17,4,9.625,0,21,2,1
2742,123.92,229.188,27.945,3.661,24,0,1,0,75,12,4,15.039,0,20,2,2
2743,110.22,191.625,24.961,2.083,22,0,1,0,67,11,2,10.527,0,18,0,4
2744,129.08,283.781,37.422,8.417,26,0,1,0,81,17,6,12.482,0,19,2,5
2745,121.94,165.125,27.047,5.362,21,0,1,0,64,9,1,10.527,0,19,0,2
2746,121.24,157.438,30.133,9.172,21,0,1,0,52,19,1,8.121,0,17,2,2
2747,68.74,132.813,23.984,3.171,20,0,0,0,49,15,0,5.715,0,17,2,1
2748,124.6,199.188,24.664,2.299,22,0,1,0,62,23,2,13.535,0,22,0,0
2749,118.22,213.094,30.867,8.359,23,0,1,0,69,15,3,11.279,0,21,0,2
2750,118.64,169.969,33.203,3.403,22,0,1,0,61,12,2,6.166,0,18,1,3
2751,115.76,181.406,30.648,4.408,22,0,1,0,65,12,2,11.58,0,20,1,1
2752,121.36,225.406,27.906,4.15,24,0,1,0,70,12,4,10.979,0,18,2,4
2753,117.98,206.406,32.672,3.901,23,0,1,0,64,16,3,10.377,0,18,3,2
2754,126.92,243.25,29.75,5.578,24,0,1,0,76,17,4,11.129,0,20,0,4
2755,66.52,132.656,25.563,2.723,20,0,0,0,53,11,0,7.068,0,17,2,1
2756,116.12,196.938,26.688,4.449,22,0,1,0,72,14,2,6.617,0,18,0,4
2757,128.3,162.063,27.555,5.902,21,0,1,0,59,18,1,9.023,0,20,0,1
2758,121.88,217.5,37.461,4.74,24,0,1,0,63,16,4,9.625,0,16,1,7
2759,116.48,170.719,32.156,10.26,21,0,1,0,64,12,1,10.678,0,20,0,1
2760,165.56,299.625,39.141,8.118,27,0,2,0,80,20,7,12.934,0,20,2,5
2761,128.84,191.719,30.531,3.221,23,0,1,0,63,14,3,7.369,0,16,4,3
2762,68.66,134.844,22.047,2.175,20,0,0,0,55,10,0,7.068,0,17,1,2
2763,120.8,143.844,30.016,5.329,21,0,1,0,52,12,1,3.459,0,17,2,2
2764,129.72,242.219,28.445,4.723,24,0,1,0,73,18,4,12.182,0,19,2,3
2765,161.08,237.875,33.977,9.006,24,0,2,0,76,19,4,9.324,0,22,1,1
2766,119.78,148.875,26.18,4.972,21,0,1,0,56,14,1,4.211,0,17,2,2
2767,133.32,159.875,29.156,6.01,22,0,1,0,57,9,2,8.121,0,14,3,5
2768,118.8,208.313,30.156,3.885,24,0,1,0,69,9,4,8.121,0,17,1,6
2769,112.54,196.063,30.547,9.081,22,0,1,0,66,13,2,15.039,0,20,0,2
2770,115.12,208.906,29.375,5.18,23,0,1,0,64,15,3,9.174,0,22,0,1
2771,111.5,188.813,26.914,5.221,22,0,1,0,57,18,2,13.535,0,20,1,1
2772,120.86,168.813,27.852,1.967,21,0,1,0,64,12,1,8.723,0,18,0,3
2773,112.68,197.031,28.988,5.819,22,0,1,0,71,10,2,10.678,0,17,0,5
2774,131.16,195.969,28.531,4.814,23,0,1,0,66,15,3,7.67,0,17,1,5
2775,68.46,142.5,32.539,8.542,20,0,0,0,54,14,0,8.422,0,19,0,1
2776,101.18,169.063,29.469,8.998,21,0,1,0,64,12,1,9.926,0,19,0,2
2777,112.5,182.844,29.988,6.89,22,0,1,0,54,18,2,10.377,0,19,1,2
2778,157.88,356.906,36.742,4.507,29,0,2,0,93,19,9,15.791,0,27,0,2
2779,177.02,340.469,46.711,12.443,29,0,2,0,84,20,9,19.701,0,21,3,5
2780,127.32,221.188,34.469,5.811,23,0,1,0,76,14,3,9.324,0,21,0,2
2781,121.62,158.969,26.586,2.748,21,0,1,0,59,15,1,6.467,0,19,1,1
2782,121.78,213.375,36.656,6.01,23,0,1,0,65,21,3,9.625,0,21,0,2
2783,100.6,187.625,28.125,3.852,21,0,1,0,59,17,1,10.527,0,19,0,2
2784,104.02,158.656,27.797,4.034,21,0,1,0,60,12,1,8.873,0,18,0,3
2785,122.48,163.688,27.055,4.308,21,0,1,0,57,13,1,12.633,0,19,1,1
2786,143.3,211.5,29.516,5.329,24,0,2,0,65,14,4,9.625,0,18,3,3
2787,130.48,175.75,25.469,2.623,22,0,1,0,63,11,2,12.332,0,15,2,5
2788,149.88,251.781,41.094,7.006,26,0,2,0,70,14,6,12.482,0,18,2,6
2789,161.24,273.469,34.93,10.019,25,0,2,0,82,19,5,15.49,0,23,0,2
2790,150.58,215.938,35.289,9.87,23,0,2,0,72,16,3,12.332,0,20,0,3
2791,120.26,164.344,33.844,9.928,22,0,1,0,53,13,2,11.279,0,17,1,4
2792,68.26,143.75,23.766,4.001,20,0,0,0,57,10,0,3.309,0,16,0,4
2793,116.0,236.625,28.875,3.586,24,0,1,0,74,12,4,10.227,0,20,1,3
2794,163.72,258.063,43.172,15.058,25,0,2,0,82,14,5,9.324,0,18,1,6
2795,117.96,275.938,30.906,5.213,26,0,1,0,74,18,6,12.031,0,21,5,0
2796,125.06,208.188,29.406,6.275,23,0,1,0,71,14,3,7.219,0,20,1,2
2797,116.4,168.938,30.57,5.387,22,0,1,0,64,12,2,4.512,0,17,1,4
2798,113.28,215.813,28.266,5.595,23,0,1,0,70,15,3,6.016,0,22,0,1
2799,110.66,183.594,28.258,5.055,22,0,1,0,66,11,2,11.279,0,20,0,2
2800,110.5,207.656,29.344,5.678,23,0,1,0,66,14,3,14.588,0,20,0,3
2801,118.0,186.125,25.109,2.241,21,0,1,0,59,24,1,9.625,0,21,0,0
2802,112.36,236.281,32.539,4.823,24,0,1,0,69,15,4,10.377,0,20,1,3
2803,118.86,204.313,30.383,4.125,23,0,1,0,64,16,3,8.723,0,22,0,1
2804,121.48,157.688,33.805,6.167,21,0,1,0,60,10,1,7.82,0,18,0,3
2805,116.78,186.406,31.539,4.292,22,0,1,0,62,16,2,9.475,0,18,1,3
2806,111.58,176.469,34.242,9.82,22,0,1,0,63,11,2,7.971,0,17,0,5
2807,65.76,128.281,29.93,5.238,20,0,0,0,48,14,0,6.166,0,17,2,1
2808,110.36,186.063,35.141,10.243,22,0,1,0,66,13,2,8.121,0,18,0,4
2809,122.26,184.969,30.773,8.791,22,0,1,0,62,17,2,8.873,0,19,1,2
2810,154.28,283.094,39.938,11.621,26,0,2,0,77,17,6,13.084,0,23,1,2
2811,126.42,239.313,31.563,5.379,24,0,1,0,74,16,4,10.527,0,20,0,4
2812,157.26,264.156,31.352,4.624,25,0,2,0,78,18,5,13.986,0,24,0,1
2813,106.74,162.156,27.047,3.237,21,0,1,0,60,18,1,4.963,0,18,1,2
2814,117.54,195.563,26.367,3.046,23,0,1,0,60,15,3,8.723,0,17,3,3
2815,168.18,350.031,40.273,2.947,28,0,2,0,97,21,8,19.701,0,26,0,2
2816,128.7,224.063,30.367,5.703,24,0,1,0,66,15,4,7.52,0,16,4,4
2817,125.54,224.563,32.906,9.463,23,0,1,0,72,14,3,13.535,0,20,1,2
2818,168.14,301.688,30.641,3.868,26,0,2,0,86,20,6,15.34,0,24,1,1
2819,114.08,206.375,28.438,5.777,23,0,1,0,60,16,3,12.332,0,19,3,1
2820,126.92,236.875,30.367,6.234,24,0,1,0,71,17,4,14.137,0,20,1,3
2821,122.44,202.969,29.984,5.296,23,0,1,0,75,12,3,8.271,0,19,1,3
2822,66.88,119.063,39.672,11.87,20,0,0,0,46,9,0,5.715,0,15,2,3
2823,117.92,215.719,27.508,2.665,23,0,1,0,75,15,3,7.369,0,19,1,3
2824,113.28,199.969,30.563,6.973,23,0,1,0,63,14,3,9.475,0,19,1,3
2825,121.5,236.531,25.563,1.129,24,0,1,0,78,11,4,8.873,0,20,0,4
2826,113.9,193.406,30.055,5.371,22,0,1,0,62,16,2,12.783,0,17,2,3
2827,116.7,203.063,28.25,3.984,23,0,1,0,65,17,3,9.625,0,19,0,4
2828,113.02,190.469,25.313,2.457,23,0,1,0,62,12,3,5.564,0,18,1,4
2829,127.2,218.125,27.992,4.773,23,0,1,0,69,19,3,9.926,0,21,0,2
2830,116.06,245.125,30.547,6.425,24,0,1,0,80,12,4,14.738,0,21,0,3
2831,115.12,202.563,27.813,5.113,23,0,1,0,66,13,3,5.715,0,22,0,1
2832,118.12,178.719,28.672,7.089,22,0,1,0,62,11,2,8.572,0,18,1,3
2833,104.18,153.781,25.391,4.665,21,0,1,0,57,9,1,6.166,0,18,0,3
2834,127.26,155.031,29.266,6.126,21,0,1,0,61,11,1,4.361,0,18,0,3
2835,67.3,132.969,24.906,4.682,20,0,0,0,51,15,0,4.061,0,18,0,2
2836,68.42,132.813,27.445,4.723,20,0,0,0,52,11,0,5.113,0,14,2,4
2837,113.96,187.844,31.367,4.64,22,0,1,0,63,15,2,6.768,0,17,2,3
2838,119.56,153.75,26.422,3.104,21,0,1,0,56,11,1,7.219,0,19,1,1
2839,113.9,155.781,30.898,7.853,21,0,1,0,55,14,1,7.971,0,19,1,1
2840,175.84,281.5,30.719,2.357,26,0,2,0,76,17,6,12.633,0,24,1,1
2841,117.92,189.938,30.492,9.023,22,0,1,0,62,14,2,11.43,0,18,1,3
2842,121.4,208.75,40.594,8.068,23,0,1,0,66,19,3,5.414,0,20,1,2
2843,115.2,252.219,34.578,6.989,25,0,1,0,73,18,5,13.385,0,21,2,3
2844,129.1,213.031,32.734,10.343,23,0,1,0,71,13,3,8.271,0,21,1,1
2845,127.48,218.188,40.867,16.859,24,0,1,0,62,19,4,8.422,0,21,1,2
2846,111.18,177.938,28.172,2.839,22,0,1,0,62,14,2,6.016,0,20,0,2
2847,124.3,272.906,35.047,4.831,25,0,1,0,81,18,5,15.189,0,22,0,3
2848,120.74,281.125,33.734,6.624,26,0,1,0,75,17,6,12.633,0,21,0,5
2849,107.38,223.656,36.445,11.098,23,0,1,0,72,13,3,14.889,0,20,0,3
2850,158.52,238.125,30.172,4.433,25,0,2,0,66,19,5,11.129,0,20,3,2
2851,114.02,173.531,24.781,3.486,21,0,1,0,66,13,1,6.768,0,18,1,2
2852,110.8,236.75,37.461,11.646,24,0,1,0,70,17,4,10.227,0,20,1,3
2853,134.6,206.406,27.984,4.233,23,0,1,0,63,16,3,14.287,0,21,0,2
2854,114.02,205.188,33.805,9.886,23,0,1,0,64,17,3,11.129,0,21,0,2
2855,122.34,183.656,31.094,5.412,22,0,1,0,63,14,2,5.264,0,21,0,1
2856,123.08,276.188,31.125,3.32,26,0,1,0,78,17,6,12.332,0,23,0,3
2857,114.48,161.219,33.711,11.38,21,0,1,0,60,12,1,9.775,0,18,1,2
2858,112.46,217.906,28.266,4.532,23,0,1,0,69,16,3,9.775,0,19,2,2
2859,118.08,152.625,22.672,1.245,21,0,1,0,54,14,1,6.316,0,17,2,2
2860,121.02,196.25,35.969,3.686,23,0,1,0,64,13,3,9.023,0,18,0,5
2861,127.08,259.625,30.734,6.093,25,0,1,0,77,18,5,14.738,0,22,0,3
2862,114.1,172.719,33.125,5.977,22,0,1,0,59,11,2,7.369,0,20,2,0
2863,116.12,176.094,27.047,5.362,21,0,1,0,63,13,1,12.783,0,20,0,1
2864,118.2,200.719,27.594,2.756,22,0,1,0,68,17,2,11.58,0,20,0,2
2865,157.5,300.344,31.719,4.482,27,0,2,0,82,19,7,15.49,0,23,2,2
2866,127.86,174.094,24.422,3.636,21,0,1,0,68,14,1,7.068,0,18,0,3
2867,113.7,201.906,38.324,14.136,23,0,1,0,67,11,3,8.271,0,16,1,6
2868,117.8,170.688,30.797,7.753,22,0,1,0,63,11,2,6.016,0,16,1,5
2869,109.94,171.906,45.375,20.055,22,0,1,0,64,12,2,6.768,0,16,1,5
2870,119.16,192.813,31.734,6.093,23,0,1,0,61,16,3,7.219,0,18,2,3
2871,113.1,206.656,31.461,3.677,24,0,1,0,58,14,4,10.377,0,17,4,3
