episode,agentID,type,parents,generation,speed,sightRange,maxSize,maxLifetime,age,reasonOfDeath,lifetimeScore
6,-30266,Prey,-1,0,19.644,1.077,1.646,210.946,89.337,Starvation,8.526292
6,-33066,Prey,-1,0,10.541,1.229,3.172,212.049,95.196,Dehydration,4.246186
6,-31386,Prey,-1,0,10.202,0.882,3.226,235.651,100.695,Starvation,5.602493
6,-29426,Prey,-1,0,11.900,1.410,1.688,240.761,101.535,Starvation,6.856862
6,-30546,Prey,-1,0,16.755,0.808,1.882,226.117,102.615,Starvation,10.90766
6,-31526,Prey,-1,0,12.290,1.489,2.403,243.584,109.974,Dehydration,7.241687
6,-30406,Prey,-1,0,17.667,1.397,1.558,221.210,124.171,Starvation,11.16263
6,-33626,Prey,[-32786 -30126],1,13.033,1.151,3.087,200.000,46.501,Starvation,2.195425
6,-33486,Prey,-1,0,16.157,1.425,2.072,228.922,134.912,Dehydration,16.33315
6,-31946,Prey,-1,0,10.088,0.842,2.476,221.339,159.857,Dehydration,12.23866
7,-34326,Prey,-1,0,12.437,0.878,1.879,228.754,33.341,Starvation,0.1998386
7,-35866,Prey,-1,0,13.206,0.802,2.259,202.034,44.861,Starvation,1.95455
7,-36426,Prey,-1,0,11.751,1.420,1.812,204.139,47.061,Starvation,0.242669
7,-35026,Prey,-1,0,15.229,1.459,1.535,218.887,50.001,Dehydration,2.274903
7,-35726,Prey,-1,0,10.151,1.468,3.103,224.928,50.001,Dehydration,0.4633892
7,-37826,Prey,-1,0,10.918,1.233,1.699,234.095,50.001,Dehydration,1.322941
7,-33906,Prey,-1,0,17.362,1.394,3.285,200.020,54.081,Starvation,0.548088
7,-35306,Prey,-1,0,16.434,0.964,2.205,235.331,59.481,Dehydration,4.004288
7,-36286,Prey,-1,0,14.570,1.061,1.945,217.933,59.481,Dehydration,1.573605
7,-34746,Prey,-1,0,14.110,1.292,3.317,222.664,61.221,Starvation,1.153733
7,-35586,Prey,-1,0,12.915,0.836,2.690,237.102,61.661,Starvation,0.7416342
7,-37686,Prey,-1,0,18.539,1.147,1.891,204.273,65.341,Starvation,2.011871
7,-34886,Prey,-1,0,16.676,0.985,1.666,213.195,69.300,Dehydration,12.16441
7,-34046,Prey,-1,0,18.088,1.269,1.755,226.019,70.160,Starvation,13.12513
7,-34606,Prey,-1,0,13.760,1.134,1.941,227.361,70.980,Starvation,2.343764
7,-35446,Prey,-1,0,18.195,1.231,2.492,239.863,72.260,Dehydration,6.79768
7,-36846,Prey,-1,0,13.305,1.136,1.663,230.027,72.360,Starvation,7.77876
7,-36706,Prey,-1,0,18.406,0.916,2.644,240.643,72.600,Starvation,1.000044
7,-36986,Prey,-1,0,12.542,0.962,1.858,222.828,73.860,Dehydration,10.75617
7,-37546,Prey,-1,0,19.355,1.038,2.528,214.676,73.860,Starvation,13.20267
7,-34186,Prey,-1,0,13.190,1.406,3.436,210.725,79.099,Starvation,13.66904
7,-37406,Prey,-1,0,12.809,0.956,2.538,210.510,83.398,Dehydration,14.86522
7,-36006,Prey,-1,0,18.858,1.500,3.147,233.173,86.038,Dehydration,6.518854
7,-33766,Prey,-1,0,18.247,0.991,2.610,223.243,91.017,Starvation,8.165319
7,-34466,Prey,-1,0,14.518,0.925,3.127,209.461,99.655,Dehydration,6.003996
7,-37126,Prey,-1,0,16.280,0.856,3.357,247.630,105.674,Starvation,7.828927
7,-37966,Prey,[-37406 -34046],1,15.644,1.095,2.063,200.000,46.241,Starvation,2.534474
7,-38106,Prey,[-34186 -34886],1,15.057,1.158,2.480,200.000,50.561,Starvation,2.34081
7,-35166,Prey,-1,0,15.233,1.185,2.488,214.761,126.471,Starvation,14.5435
7,-36146,Prey,-1,0,17.543,0.834,2.585,238.569,137.393,Starvation,12.02618
7,-36566,Prey,-1,0,10.057,1.418,2.654,249.880,147.655,Dehydration,10.42385
7,-37266,Prey,-1,0,13.600,1.265,2.988,217.169,160.818,Dehydration,14.72161
7,-38246,Prey,[-37546 -36986],1,15.433,1.030,2.179,200.000,102.295,Dehydration,8.574156
8,-39366,Prey,-1,0,18.987,1.201,2.581,249.295,33.341,Starvation,0.2168765
8,-39926,Prey,-1,0,11.604,1.000,1.794,211.839,33.341,Starvation,0.211374
8,-40346,Prey,-1,0,10.184,0.881,1.689,203.218,33.341,Starvation,-0.7160436
8,-40486,Prey,-1,0,15.690,0.901,2.787,218.444,33.341,Starvation,0.2145125
8,-40766,Prey,-1,0,13.430,1.451,1.527,208.048,33.341,Starvation,-0.3831064
8,-42306,Prey,-1,0,16.209,1.164,3.037,231.919,43.161,Starvation,1.219659
8,-39506,Prey,-1,0,12.940,1.243,2.713,248.322,46.981,Starvation,0.2938323
8,-41326,Prey,-1,0,10.299,1.066,3.194,233.804,47.021,Starvation,1.684873
8,-38386,Prey,-1,0,10.423,1.402,3.189,245.588,47.901,Starvation,2.993704
8,-42166,Prey,-1,0,17.128,1.241,2.830,241.252,48.041,Starvation,0.6243354
8,-38666,Prey,-1,0,13.462,0.805,2.801,245.946,50.001,Dehydration,2.700493
8,-41186,Prey,-1,0,16.611,1.196,1.927,207.796,50.001,Dehydration,3.491838
8,-42446,Prey,-1,0,17.308,0.803,2.572,245.521,50.001,Dehydration,1.546957
8,-41046,Prey,-1,0,16.697,1.145,3.041,221.942,50.761,Starvation,1.290638
8,-40906,Prey,-1,0,10.003,1.385,1.648,203.714,56.781,Starvation,2.835305
8,-40206,Prey,-1,0,11.174,1.230,2.982,235.856,59.481,Dehydration,3.88895
8,-38806,Prey,-1,0,15.761,0.956,3.274,218.059,59.621,Starvation,2.095258
8,-41886,Prey,-1,0,13.034,1.014,3.201,222.155,74.759,Starvation,4.783873
8,-41746,Prey,-1,0,16.028,1.134,3.225,205.580,83.018,Starvation,5.355568
8,-39646,Prey,-1,0,19.369,1.430,2.936,246.982,85.158,Starvation,5.589888
8,-38946,Prey,-1,0,10.932,0.886,3.301,224.458,92.037,Starvation,13.81798
8,-40626,Prey,-1,0,14.379,1.258,2.490,230.773,92.137,Starvation,4.848616
8,-41466,Prey,-1,0,10.856,1.321,3.227,222.435,104.335,Starvation,4.338926
8,-42726,Prey,[-41606 -39086],1,14.343,1.268,2.658,200.000,33.341,Starvation,-0.1389329
8,-42026,Prey,-1,0,18.585,1.145,2.739,214.120,127.191,Dehydration,15.58446
8,-41606,Prey,-1,0,11.318,1.134,3.042,233.510,133.252,Dehydration,19.57354
8,-39226,Prey,-1,0,17.929,1.230,2.544,206.024,149.555,Starvation,16.47029
8,-38526,Prey,-1,0,12.359,0.831,1.765,226.891,180.662,Dehydration,18.56686
8,-42586,Prey,[-38946 -40066],1,14.812,1.070,2.494,200.000,114.813,Starvation,9.415715
8,-39786,Prey,-1,0,12.468,1.322,2.395,238.857,195.125,Starvation,14.17679
8,-40066,Prey,-1,0,18.043,1.207,1.761,203.873,203.887,Natural,28.50425
8,-39086,Prey,-1,0,17.869,1.477,2.145,236.975,236.994,Natural,35.69786
9,-43146,Prey,-1,0,12.767,0.841,2.528,233.464,33.341,Starvation,-0.4331053
9,-43706,Prey,-1,0,11.488,1.016,2.013,226.994,33.341,Starvation,0.01687407
9,-44126,Prey,-1,0,19.932,1.351,3.354,206.589,33.341,Starvation,0.03335953
9,-45246,Prey,-1,0,18.401,1.092,2.166,246.208,33.341,Starvation,-0.09054762
9,-43986,Prey,-1,0,12.259,1.129,1.669,228.246,40.661,Starvation,0.08317411
9,-46506,Prey,-1,0,10.305,1.243,2.393,214.680,45.381,Starvation,2.368938
9,-45946,Prey,-1,0,15.419,1.130,2.437,218.430,47.521,Starvation,0.6414372
9,-46926,Prey,-1,0,13.577,0.840,3.261,234.980,51.461,Starvation,0.2671775
9,-46226,Prey,-1,0,17.485,0.947,2.344,243.464,51.981,Dehydration,1.238478
9,-43426,Prey,-1,0,14.257,1.454,2.331,245.885,53.201,Starvation,1.39775
9,-44406,Prey,-1,0,11.009,1.267,2.625,225.574,57.501,Dehydration,2.660919
9,-45106,Prey,-1,0,18.395,1.108,2.085,207.379,59.481,Dehydration,4.305593
9,-43846,Prey,-1,0,13.744,1.172,2.688,234.552,67.481,Dehydration,2.592268
9,-46086,Prey,-1,0,15.035,1.059,3.453,248.444,69.740,Starvation,7.526253
9,-44266,Prey,-1,0,19.928,1.351,1.536,214.848,73.280,Starvation,3.525944
9,-44546,Prey,-1,0,18.519,1.234,3.376,247.919,78.179,Dehydration,5.003696
9,-42866,Prey,-1,0,14.439,1.426,1.848,204.081,78.419,Dehydration,3.587146
9,-44966,Prey,-1,0,15.439,0.999,2.018,235.107,80.279,Starvation,6.502166
9,-43006,Prey,-1,0,14.243,0.889,2.650,246.292,97.776,Dehydration,6.557657
9,-45386,Prey,-1,0,14.419,1.389,3.371,246.105,98.795,Starvation,8.710889
