episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
553,69138.32,69252.66,114.34,183.219,24.672,2.542,22,0,63,16,2,12.292,0,22,0,0
554,69252.66,69365.66,113.00,174.031,22.721,0.686,22,0,63,15,2,8.694,0,22,0,0
555,69365.66,69479.32,113.66,206.953,24.273,0.736,23,0,73,18,3,12.892,0,23,0,0
556,69479.32,69592.00,112.68,171.859,23.709,1.630,21,0,59,17,1,12.292,0,21,0,0
557,69592.00,69707.00,115.00,213.906,29.412,1.823,24,0,74,20,4,13.941,0,23,0,1
558,69707.00,69863.32,156.32,234.234,29.055,1.003,26,0,82,19,6,12.292,0,25,1,0
559,69863.32,69977.00,113.68,191.797,29.422,4.683,23,0,63,18,3,8.095,0,22,0,1
560,69977.00,70094.66,117.66,192.516,28.693,4.473,24,0,60,18,4,9.444,0,24,0,0
561,70094.66,70267.00,172.34,266.719,44.744,12.625,30,0,78,27,10,17.838,0,30,0,0
562,70267.00,70423.32,156.32,249.125,26.316,0.301,26,0,84,26,6,16.339,0,26,0,0
563,70423.32,70588.66,165.34,273.188,33.215,2.107,29,0,94,22,9,19.787,0,28,0,1
564,70588.66,70797.32,208.66,313.688,38.797,3.612,31,0,100,31,11,19.188,0,31,0,0
565,70797.32,70965.66,168.34,231.438,32.254,4.047,25,0,75,22,5,13.191,0,25,0,0
566,70965.66,71084.00,118.34,203.047,27.404,3.244,24,0,70,19,4,12.142,0,24,0,0
567,71084.00,71253.00,169.00,215.891,30.531,5.268,25,0,78,16,5,12.442,0,24,0,1
568,71253.00,71428.32,175.32,330.109,36.664,3.010,32,0,102,32,12,25.783,0,32,0,0
569,71428.32,71589.00,160.68,245.797,30.584,4.380,26,0,86,22,6,14.690,0,26,0,0
570,71589.00,71701.66,112.66,231.469,28.391,2.274,26,0,74,22,6,13.341,0,25,1,0
571,71701.66,71816.00,114.34,217.281,28.109,3.885,24,0,73,22,4,13.491,0,24,0,0
572,71816.00,71935.32,119.32,194.688,29.518,4.267,24,0,60,19,4,10.343,0,23,0,1
573,71935.32,72049.66,114.34,219.922,33.113,5.777,24,0,76,19,4,11.842,0,24,0,0
