episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
553,68875.66,68995.32,119.66,183.016,23.336,1.262,22,0,65,17,2,13.042,0,22,0,0
554,68995.32,69159.00,163.68,295.609,34.727,3.520,30,0,99,27,10,19.038,0,30,0,0
555,69159.00,69328.32,169.32,241.297,29.516,3.320,26,0,84,21,6,16.639,0,26,0,0
556,69328.32,69447.66,119.34,205.719,25.467,0.913,24,0,78,14,4,12.142,0,23,0,1
557,69447.66,69566.32,118.66,176.094,26.373,2.241,22,0,64,15,2,7.645,0,21,0,1
558,69566.32,69679.32,113.00,210.578,27.504,1.893,24,0,69,19,4,13.491,0,24,0,0
559,69679.32,69789.32,110.00,187.172,23.520,0.963,22,0,65,17,2,13.191,0,22,0,0
560,69789.32,69956.00,166.68,250.063,31.828,1.727,26,0,87,24,6,16.789,0,26,0,0
561,69956.00,70069.32,113.32,225.844,30.699,3.021,25,0,73,22,5,11.393,0,25,0,0
562,70069.32,70186.32,117.00,166.422,23.250,2.125,21,0,57,16,1,10.793,0,21,0,0
563,70186.32,70347.00,160.68,198.188,34.568,7.620,25,0,67,20,5,11.542,0,24,0,1
564,70347.00,70509.32,162.32,252.047,32.088,4.341,27,0,85,25,7,15.740,0,27,0,0
565,70509.32,70645.36,136.04,202.063,26.680,2.059,24,0,77,14,4,7.945,0,23,1,0
566,70645.36,70762.32,116.96,169.453,29.238,0.697,21,0,60,16,1,8.095,0,21,0,0
567,70762.32,70932.00,169.68,249.656,27.125,1.063,26,0,83,28,6,12.592,0,24,1,1
568,70932.00,71041.00,109.00,202.266,25.141,2.034,23,0,69,19,3,10.793,0,22,0,1
569,71041.00,71205.32,164.32,235.469,27.072,1.013,26,0,83,16,6,12.442,0,24,1,1
570,71205.32,71321.00,115.68,271.266,31.602,3.403,28,0,87,27,8,18.138,0,28,0,0
