episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
553,78358.00,78466.32,108.32,262.266,32.877,4.164,27,0,91,22,7,15.340,0,27,0,0
554,78466.32,78583.32,117.00,205.781,26.408,2.291,24,0,76,19,4,10.377,0,23,0,1
555,78583.32,78800.00,216.68,307.969,35.777,3.119,31,0,101,27,11,22.709,0,28,1,2
556,78800.00,78962.66,162.66,292.281,32.232,2.124,29,0,97,23,9,22.408,0,28,0,1
557,78962.66,79131.66,169.00,271.250,31.014,2.391,28,0,88,27,8,20.303,0,27,1,0
558,79131.66,79305.32,173.66,251.094,30.754,4.047,26,0,87,24,6,18.498,0,26,0,0
559,79305.32,79528.32,223.00,265.500,29.479,2.358,27,0,91,24,7,22.107,0,27,0,0
560,79528.32,79696.66,168.34,311.375,32.918,2.776,30,0,95,30,10,24.213,0,30,0,0
561,79696.66,79812.00,115.34,181.875,25.514,2.391,22,0,66,16,2,11.580,0,21,1,0
562,79812.00,79977.00,165.00,265.484,29.926,2.308,27,0,90,25,7,20.002,0,26,1,0
563,79977.00,80095.00,118.00,198.641,30.143,5.368,24,0,64,19,4,10.076,0,24,0,0
564,80095.00,80271.32,176.32,273.313,30.971,2.826,28,0,88,30,8,16.994,0,28,0,0
565,80271.32,80412.66,141.34,249.266,34.164,3.495,28,0,85,21,8,16.393,0,25,1,2
566,80412.66,80532.32,119.66,220.672,26.334,0.318,25,0,82,16,5,10.828,0,25,0,0
567,80532.32,80703.00,170.68,255.313,29.865,2.726,27,0,83,25,7,17.596,0,26,1,0
568,80703.00,80873.00,170.00,277.422,35.162,2.057,29,0,89,30,9,18.047,0,29,0,0
569,80873.00,81041.66,168.66,328.219,38.061,3.863,32,0,96,34,12,23.912,0,29,3,0
570,81041.66,81161.32,119.66,205.922,29.514,3.821,23,0,64,19,3,16.844,0,23,0,0
571,81161.32,81323.66,162.34,246.188,31.613,4.406,26,0,80,23,6,17.145,0,26,0,0
572,81323.66,81435.66,112.00,214.906,26.168,0.635,24,0,75,19,4,15.490,0,24,0,0
573,81435.66,81601.00,165.34,230.172,27.338,2.224,25,0,81,16,5,14.889,0,25,0,0
574,81601.00,81774.00,173.00,285.891,33.404,4.666,28,0,89,28,8,19.551,0,28,0,0
575,81774.00,81890.32,116.32,250.328,31.404,3.244,28,0,73,21,8,19.701,0,28,0,0
576,81890.32,82003.00,112.68,221.891,30.098,4.850,24,0,74,19,4,16.994,0,24,0,0
577,82003.00,82167.66,164.66,263.953,29.969,2.826,27,0,90,24,7,18.648,0,27,0,0
578,82167.66,82312.66,145.00,228.531,26.619,2.023,24,0,81,18,4,17.295,0,24,0,0
579,82312.66,82426.32,113.66,211.828,28.686,4.480,24,0,63,21,4,18.799,0,24,0,0
580,82426.32,82597.66,171.34,247.891,28.213,1.154,27,0,88,20,7,19.400,0,27,0,0
581,82597.66,82711.00,113.34,272.734,28.916,1.823,27,0,83,26,7,18.799,0,27,0,0
582,82711.00,82829.66,118.66,268.734,33.264,5.009,28,0,88,23,8,18.498,0,27,0,1
583,82829.66,83005.32,175.66,267.203,33.213,1.154,28,0,92,23,8,18.498,0,27,0,1
584,83005.32,83118.32,113.00,213.344,24.281,0.268,24,0,70,18,4,13.986,0,24,0,0
585,83118.32,83281.32,163.00,287.875,33.193,3.043,29,0,93,26,9,19.701,0,29,0,0
586,83281.32,83449.00,167.68,296.938,31.180,2.074,29,0,99,30,9,22.408,0,29,0,0
587,83449.00,83567.66,118.66,200.469,25.732,2.124,23,0,77,18,3,10.076,0,23,0,0
588,83567.66,83679.66,112.00,232.328,29.830,2.693,25,0,73,22,5,14.588,0,24,0,1
589,83679.66,83844.66,165.00,284.953,32.217,3.060,29,0,89,23,9,20.002,0,29,0,0
590,83844.66,83962.00,117.34,214.016,28.857,3.194,24,0,78,16,4,11.430,0,23,0,1
591,83962.00,84120.00,158.00,219.375,30.736,2.609,25,0,79,20,5,15.641,0,24,0,1
592,84120.00,84233.00,113.00,182.734,23.881,1.789,22,0,63,15,2,9.926,0,22,0,0
593,84233.00,84351.32,118.32,206.109,25.311,1.723,23,0,74,19,3,13.385,0,23,0,0
594,84351.32,84466.66,115.34,210.172,26.830,2.224,24,0,67,18,4,15.039,0,24,0,0
595,84466.66,84580.32,113.66,188.125,28.803,2.191,24,0,60,21,4,12.934,0,21,2,1
596,84580.32,84740.00,159.68,264.297,29.037,0.987,28,0,89,24,8,19.100,0,27,0,1
597,84740.00,84905.32,165.32,323.688,39.561,6.723,31,0,101,30,11,25.416,0,30,1,0
598,84905.32,85074.00,168.68,247.344,30.490,3.804,26,0,81,27,6,17.746,0,25,0,1
599,85074.00,85191.32,117.32,184.547,24.338,2.224,22,0,67,15,2,12.783,0,21,0,1
600,85191.32,85305.00,113.68,217.078,28.096,3.897,24,0,76,23,4,13.234,0,24,0,0
601,85305.00,85474.32,169.32,296.109,34.145,3.954,30,0,98,26,10,21.055,0,29,0,1
602,85474.32,85592.32,118.00,194.719,25.627,2.024,23,0,71,17,3,10.527,0,23,0,0
603,85592.32,85709.00,116.68,255.875,26.984,0.937,26,0,89,21,6,18.348,0,26,0,0
604,85709.00,85873.32,164.32,328.047,43.406,5.619,31,0,104,27,11,27.973,0,30,0,1
605,85873.32,85992.66,119.34,198.141,24.617,1.539,23,0,73,19,3,8.121,0,23,0,0
606,85992.66,86110.66,118.00,190.922,24.777,2.642,22,0,62,19,2,14.889,0,22,0,0
607,86110.66,86223.32,112.66,266.625,31.088,2.943,28,0,89,21,8,17.746,0,27,1,0
608,86223.32,86339.66,116.34,211.219,29.348,2.709,24,0,76,17,4,13.234,0,24,0,0
609,86339.66,86454.00,114.34,209.219,27.330,2.693,24,0,70,19,4,13.686,0,22,2,0
610,86454.00,86566.00,112.00,203.188,26.541,3.393,23,0,63,22,3,11.730,0,23,0,0
611,86566.00,86684.32,118.32,194.500,28.979,4.741,23,0,67,18,3,9.625,0,21,1,1
612,86684.32,86803.66,119.34,237.906,28.041,2.893,25,0,82,20,5,17.145,0,25,0,0
613,86803.66,86918.32,114.66,200.641,26.029,1.455,24,0,66,17,4,10.377,0,24,0,0
614,86918.32,87084.66,166.34,222.078,29.096,3.897,25,0,73,18,5,11.129,0,25,0,0
615,87084.66,87235.00,150.34,222.484,34.713,7.849,26,0,82,16,6,14.137,0,23,0,3
616,87235.00,87344.00,109.00,198.750,23.668,0.635,22,0,73,20,2,14.287,0,22,0,0
617,87344.00,87515.66,171.66,271.719,33.379,0.836,28,0,90,24,8,20.604,0,28,0,0
618,87515.66,87689.00,173.34,236.234,30.842,4.131,25,0,80,23,5,17.746,0,25,0,0
619,87689.00,87802.32,113.32,251.641,28.352,0.334,27,0,86,21,7,18.047,0,24,0,3
620,87802.32,87980.32,178.00,256.641,29.760,2.626,27,0,88,21,7,20.303,0,26,1,0
621,87980.32,88094.00,113.68,191.609,29.389,5.134,23,0,63,19,3,10.828,0,22,1,0
622,88094.00,88213.66,119.66,263.641,34.018,3.829,28,0,86,20,8,19.551,0,28,0,0
623,88213.66,88379.66,166.00,219.844,34.016,2.876,25,0,82,17,5,10.377,0,24,1,0
624,88379.66,88545.32,165.66,233.266,27.615,2.492,25,0,80,21,5,17.896,0,25,0,0
625,88545.32,88749.32,204.00,296.734,36.910,3.244,30,0,103,25,10,19.701,0,29,1,0
626,88749.32,88909.00,159.68,254.797,31.164,3.010,27,0,91,21,7,19.250,0,26,0,1
627,88909.00,89023.32,114.32,240.391,28.777,2.642,26,0,79,22,6,16.543,0,26,0,0
628,89023.32,89132.32,109.00,177.438,25.006,3.336,21,0,63,14,1,12.332,0,21,0,0
629,89132.32,89251.66,119.34,267.875,34.979,3.311,29,0,79,28,9,18.047,0,26,2,1
630,89251.66,89359.66,108.00,226.922,30.328,5.075,25,0,76,19,5,16.693,0,24,1,0
631,89359.66,89478.32,118.66,295.438,29.932,0.886,29,0,94,26,9,23.010,0,27,1,1
632,89478.32,89648.00,169.68,277.016,35.555,6.714,28,0,96,25,8,18.498,0,27,0,1
633,89648.00,89818.66,170.66,234.891,35.100,5.803,27,0,71,22,7,17.145,0,26,0,1
634,89818.66,89968.66,150.00,215.844,25.686,0.652,24,0,76,20,4,14.738,0,24,0,0
635,89968.66,90106.34,137.68,245.344,28.637,2.509,26,0,82,23,6,17.596,0,25,1,0
636,90106.34,90223.00,116.66,235.125,30.484,5.218,25,0,74,20,5,15.791,0,25,0,0
637,90223.00,90340.00,117.00,208.531,26.594,2.943,23,0,73,20,3,15.340,0,23,0,0
638,90340.00,90499.32,159.32,212.438,24.826,0.786,24,0,76,20,4,12.783,0,23,0,1
639,90499.32,90618.66,119.34,226.844,27.238,0.702,25,0,81,20,5,14.287,0,25,0,0
640,90618.66,90733.32,114.66,167.766,22.598,0.569,22,0,57,15,2,10.828,0,21,0,1
641,90733.32,90842.32,109.00,171.266,23.107,1.054,22,0,56,17,2,11.279,0,21,1,0
642,90842.32,90959.32,117.00,263.016,40.248,10.734,28,0,85,24,8,17.596,0,28,0,0
643,90959.32,91072.00,112.68,224.281,30.123,5.367,24,0,74,19,4,15.189,0,24,0,0
644,91072.00,91240.00,168.00,242.375,30.207,2.575,27,0,87,20,7,15.490,0,26,0,1
645,91240.00,91395.00,155.00,224.203,29.166,3.971,25,0,80,19,5,11.881,0,24,0,1
646,91395.00,91555.32,160.32,263.453,30.504,1.906,27,0,90,24,7,18.197,0,26,0,1
647,91555.32,91721.66,166.34,265.922,34.951,4.239,29,0,87,25,9,16.242,0,28,1,0
648,91721.66,91889.32,167.66,336.656,37.207,4.005,32,0,103,31,12,24.063,0,31,0,1
649,91889.32,92002.32,113.00,242.281,29.801,2.191,27,0,78,21,7,16.994,0,24,1,2
650,92002.32,92172.00,169.68,303.063,32.949,0.903,30,0,100,27,10,21.957,0,29,0,1
651,92172.00,92291.00,119.00,225.250,29.441,3.754,25,0,75,18,5,16.242,0,25,0,0
652,92291.00,92464.00,173.00,244.688,28.521,1.923,26,0,84,23,6,14.438,0,26,0,0
653,92464.00,92580.32,116.32,204.016,24.344,0.803,23,0,74,15,3,14.438,0,23,0,0
654,92580.32,92743.66,163.34,279.813,32.076,2.927,28,0,93,26,8,20.453,0,27,0,1
655,92743.66,92954.66,211.00,315.969,36.455,4.716,31,0,94,31,11,24.514,0,28,2,1
656,92954.66,93109.66,155.00,246.984,41.246,9.758,26,0,78,25,6,18.498,0,25,1,0
657,93109.66,93280.32,170.66,295.531,33.146,2.994,29,0,92,29,9,20.904,0,28,0,1
658,93280.32,93446.32,166.00,241.750,30.100,1.522,26,0,82,18,6,18.949,0,25,0,1
659,93446.32,93555.00,108.68,199.219,25.568,3.395,22,0,70,20,2,15.039,0,22,0,0
660,93555.00,93716.98,161.98,279.734,32.621,3.445,29,0,92,24,9,18.949,0,28,0,1
661,93716.98,93836.32,119.34,306.625,32.320,2.208,30,0,93,30,10,27.672,0,30,0,0
662,93836.32,94009.66,173.34,271.781,32.850,3.662,28,0,91,28,8,15.791,0,26,1,1
663,94009.66,94175.66,166.00,283.484,31.822,3.161,28,0,92,30,8,21.355,0,27,1,0
664,94175.66,94332.00,156.34,227.813,30.006,2.860,25,0,78,19,5,16.092,0,25,0,0
665,94332.00,94445.00,113.00,209.156,27.855,2.241,24,0,69,18,4,10.227,0,24,0,0
666,94445.00,94611.66,166.66,311.859,40.473,8.084,32,0,101,22,12,20.604,0,31,0,1
667,94611.66,94724.32,112.66,204.422,29.895,5.618,24,0,64,17,4,15.340,0,24,0,0
668,94724.32,94941.00,216.68,271.594,35.043,4.807,30,0,82,25,10,20.002,0,29,1,0
669,94941.00,95099.32,158.32,275.875,35.121,3.445,28,0,94,22,8,20.453,0,28,0,0
670,95099.32,95270.32,171.00,298.250,35.428,3.753,30,0,94,28,10,18.498,0,30,0,0
671,95270.32,95383.32,113.00,200.953,27.664,3.010,24,0,67,19,4,10.377,0,24,0,0
672,95383.32,95496.66,113.34,250.250,33.654,2.525,26,0,87,17,6,13.836,0,25,1,0
673,95496.66,95652.00,155.34,248.828,28.768,2.157,26,0,83,23,6,17.596,0,25,0,1
674,95652.00,95764.66,112.66,229.828,30.289,4.081,25,0,75,17,5,14.287,0,25,0,0
675,95764.66,95877.32,112.66,180.719,33.381,3.219,22,0,60,17,2,14.588,0,22,0,0
676,95877.32,96048.00,170.68,243.422,32.143,2.517,26,0,89,20,6,13.385,0,26,0,0
677,96048.00,96214.00,166.00,299.672,35.998,4.281,30,0,100,26,10,19.701,0,30,0,0
